formula,BG,fidelity,fidelity_name,fidelity_id
Cd3Sn,0.0,0,pbe,0
Fe2Th,0.0,0,pbe,0
AlCrFe,0.0,0,pbe,0
CSiEr3,0.0,0,pbe,0
SbHfTa,0.0,0,pbe,0
FeNiPt2,0.0,0,pbe,0
Ba7Ru4Br2O15,0.0,0,pbe,0
Al5Ta3,0.0,0,pbe,0
Bi2Rh3S2,0.0,0,pbe,0
CMgLa2,0.0,0,pbe,0
In2Na10O8,1.814284,0,pbe,0
CsMg14Bi,0.0,0,pbe,0
NdErTl2,0.0,0,pbe,0
BeCu3,0.0,0,pbe,0
Bi3Pt3O11,0.0,0,pbe,0
TiCr4Zr,0.0,0,pbe,0
Hf2Al,0.0,0,pbe,0
AsSeLu,0.0,0,pbe,0
Li4O8Cr3,0.0,0,pbe,0
K2Zn5As4,0.160499999999999,0,pbe,0
Co4CuTa,0.0,0,pbe,0
HgAsC4Se3N,0.9506,0,pbe,0
AgSm2Pb,0.0,0,pbe,0
GaAg3F6,0.0,0,pbe,0
AlKAg2,0.0,0,pbe,0
LaPb7,0.0,0,pbe,0
H3ZrOs,0.0,0,pbe,0
Cu3As4(OF)6,0.0,0,pbe,0
Li4ScIn,0.0,0,pbe,0
Nb12Br17F13,0.1221,0,pbe,0
O6Rb2ZrTe,2.024,0,pbe,0
SCu2ZnSe3Sn,0.028,0,pbe,0
Cd2LaHg2,0.0,0,pbe,0
H2Sr3In,0.0,0,pbe,0
AgPbTh,0.0,0,pbe,0
Na2I2Hg,3.4281,0,pbe,0
S3Ag2Pb,0.0539,0,pbe,0
Li2CdAg,0.0,0,pbe,0
Cs12Al2Sb6,0.514270999999999,0,pbe,0
Al3RhPr2,0.0,0,pbe,0
TlNp2,0.0,0,pbe,0
Fe2Hf,0.0,0,pbe,0
F6K3Zr,0.0334,0,pbe,0
O6K2Mn2Te,0.1085,0,pbe,0
KHo2Cu3Se5,1.0943,0,pbe,0
YbPPt,0.0,0,pbe,0
NaHf2Ge2P5SO24,1.7271,0,pbe,0
ZnBrEr,0.0,0,pbe,0
CuMoTa2,0.0,0,pbe,0
AlSnRu2,0.0,0,pbe,0
Al7Fe5Tm,0.0,0,pbe,0
Ni2GeEr,0.0,0,pbe,0
H8O12Zn3As2,2.8166,0,pbe,0
GaRh2Lu2,0.0,0,pbe,0
Co4MoRh,0.0,0,pbe,0
Rb2NaInCl6,3.0533,0,pbe,0
Ge2RbSn2,0.0,0,pbe,0
K3Mn(CN)6,0.0,0,pbe,0
Ga3Te3As,0.1762,0,pbe,0
ThCo5,0.0,0,pbe,0
B20Te2H9C4,0.4224,0,pbe,0
YTl8,0.0,0,pbe,0
Tm5Ir2,0.0,0,pbe,0
CO7NaAsBi,0.5027,0,pbe,0
RbInSb,0.0,0,pbe,0
Si2SrIr,0.0,0,pbe,0
CTi3Cd,0.0,0,pbe,0
O4NaAu2,0.0,0,pbe,0
Ir4O8,0.0,0,pbe,0
B2O6MnGe,2.0714,0,pbe,0
CoBrLa2,0.0,0,pbe,0
NiAs2Tb6,0.0,0,pbe,0
K2AgC3(SN)3,3.1998,0,pbe,0
PrCuSO,1.641599999999999,0,pbe,0
InSnSb2,0.0,0,pbe,0
ZrRu3,0.0,0,pbe,0
CsGdHgSe3,0.0,0,pbe,0
CoNiSn,0.0,0,pbe,0
Ca2CuAu,0.0,0,pbe,0
BO3NaBa,3.7031,0,pbe,0
HfZrOs2,0.0,0,pbe,0
C2TiV,0.0,0,pbe,0
Pd2In3Hf3,0.0,0,pbe,0
Ti3ZnSiS5O24,1.7451,0,pbe,0
N4O3Al3SiSrEr,2.2788,0,pbe,0
CdFe3(SnS4)2,0.0,0,pbe,0
BaYTiCuO5,0.0,0,pbe,0
TiNi3Te4,0.0,0,pbe,0
NaSrCd2,0.0,0,pbe,0
Nb3AgO8,1.5603,0,pbe,0
EuInRh,0.0,0,pbe,0
KGdTe2,0.8263,0,pbe,0
K3Li2Nb6(PO8)3,0.0,0,pbe,0
ScNb(PbO3)2,2.574899999999999,0,pbe,0
K2RbIrF6,2.2706,0,pbe,0
Er(NiSb)2,0.0,0,pbe,0
Ba3Sm,0.0,0,pbe,0
O3AlPr,2.8259,0,pbe,0
SiH14C4S2(N4F3)2,3.2855,0,pbe,0
SrNb4O6,0.0,0,pbe,0
LaTl7,0.0,0,pbe,0
TaBe4Mo,0.0,0,pbe,0
Cl6ScCs2Tl,3.2785,0,pbe,0
TiCuSi,0.0,0,pbe,0
Cs3As(PSe3)3,1.749499999999999,0,pbe,0
Er2AuHg,0.0,0,pbe,0
Li2Ge2Au,0.0,0,pbe,0
Li7Pt,0.0,0,pbe,0
SrCa3(BrN)2,2.2318,0,pbe,0
CrMnAs,0.0,0,pbe,0
FK3Tl,0.0,0,pbe,0
BO4NaGe,4.4867,0,pbe,0
CuTcPt2,0.0,0,pbe,0
La3TaSiS5O24,2.4827999999999992,0,pbe,0
As2Cd2Ba,0.0,0,pbe,0
LuN7O15,0.0,0,pbe,0
PScY,0.0,0,pbe,0
Ga2TlPb,0.0,0,pbe,0
AgGd2Pb,0.0,0,pbe,0
K2PtS15,1.8956,0,pbe,0
Ni2Se3Rb,0.3405,0,pbe,0
La5SbPb3,0.0,0,pbe,0
ClRhLa,0.0,0,pbe,0
Ce2Mn7Al10,0.0,0,pbe,0
Er2(Ga3Co)3,0.0,0,pbe,0
Zr(FeSi)2,0.0,0,pbe,0
Li2Cu2F5,0.0,0,pbe,0
LiAs2Mo,0.0,0,pbe,0
H3Sm,0.0,0,pbe,0
BCaPd3,0.0,0,pbe,0
Rh2Sb2Ba,0.0,0,pbe,0
Na2PRh2,0.0,0,pbe,0
MgTiCoS4,0.0,0,pbe,0
KPH6C2(NO)4,5.2859,0,pbe,0
K5Pb24,0.0,0,pbe,0
HoHg2Tl,0.0,0,pbe,0
Te4Mo2WS2,0.0,0,pbe,0
GdRe2,0.0,0,pbe,0
CrMn2Pt,0.0,0,pbe,0
S3AsTm4,0.0,0,pbe,0
NiIn2Ba,0.0,0,pbe,0
TiNb2W,0.0525,0,pbe,0
SbTb5Pt2,0.0,0,pbe,0
AgPr2Hg,0.0,0,pbe,0
Be4CoPt,0.0,0,pbe,0
MgPd2Pb,0.508999999999999,0,pbe,0
LiAs2SrRh2,0.0,0,pbe,0
Sm2ZrS5,1.142799999999999,0,pbe,0
Li2GeEu,0.0,0,pbe,0
K4Cu6Ge10O28,1.669297,0,pbe,0
C3S3O2,1.4102,0,pbe,0
FeGa2Dy,0.0,0,pbe,0
Si2Sc2Ir,0.0,0,pbe,0
Hg2GeS6Cl2O21,2.1278,0,pbe,0
Cs4K4Cd6O10,1.256404,0,pbe,0
AsSr2Rh,0.0,0,pbe,0
CPPr3,0.0,0,pbe,0
MnZn(InS2)4,0.0,0,pbe,0
O6MnRbI,0.6681,0,pbe,0
KMg30BO31,1.9818,0,pbe,0
Dy11S16,0.0,0,pbe,0
LiP2Rh2Ba,0.0,0,pbe,0
Nb2B3,0.0,0,pbe,0
O6TaRe,0.582,0,pbe,0
Y2Pt2Au,0.0,0,pbe,0
S3CaAgPr,1.4249,0,pbe,0
H24RuC8(S2Cl)2,2.2877,0,pbe,0
NaLiZnP2O7,4.237900000000001,0,pbe,0
AlGa2Dy,0.0,0,pbe,0
Hf4AlSi,0.0,0,pbe,0
Gd(AlGe)2,0.0,0,pbe,0
RuRh8,0.0,0,pbe,0
YScZn2,0.0,0,pbe,0
RhTb3,0.0,0,pbe,0
Sc2Ni12P7,0.0,0,pbe,0
CaSb2P2O9,2.2615,0,pbe,0
Cu2Fe2O4,1.156397,0,pbe,0
CuPt2Pb4,0.0,0,pbe,0
KCeMg6,0.0,0,pbe,0
Si2FeNi,0.0,0,pbe,0
Hg4Ag8O8,0.436652,0,pbe,0
Li2OsO6,0.0,0,pbe,0
PdSb2Nd6,0.0,0,pbe,0
Y2BeAlBO7,4.4989,0,pbe,0
K2NaCo(CN)6,4.337499999999999,0,pbe,0
Pd2Tm3Pt,0.0,0,pbe,0
KSi2N3,3.6731999999999982,0,pbe,0
Nd3Au4,0.0,0,pbe,0
Mg2GeRu,0.0,0,pbe,0
MnNi2Mo,0.0,0,pbe,0
S4C4N8O8H16,2.933177,0,pbe,0
Pd2TmBi,0.0,0,pbe,0
CsPHO3F,5.1985,0,pbe,0
H2O10Cu3Mo2,0.1497,0,pbe,0
Sr3SbN3,0.0,0,pbe,0
Al4SmPt,0.0,0,pbe,0
Ga3Y2Ir2,0.0,0,pbe,0
Ti2Hg,0.0,0,pbe,0
CoZr2Os,0.0,0,pbe,0
MgCuSe3Rb,0.0,0,pbe,0
AgTe,0.2411,0,pbe,0
F8Na2ScTh,0.0,0,pbe,0
NiRhSn,0.0,0,pbe,0
P2Mn3,0.0,0,pbe,0
Er2Sn3(PbS4)3,0.5288,0,pbe,0
YbYPd2,0.0,0,pbe,0
CdHf2,0.0,0,pbe,0
CsLiMnS2,0.809299999999999,0,pbe,0
Pb2Se2O6,2.839016,0,pbe,0
BaMgBi2O5,0.0,0,pbe,0
TbGe2Ir,0.0,0,pbe,0
LiIn2Tl,0.0,0,pbe,0
BeSiAs2,1.0226,0,pbe,0
Ca7PbN6,0.9102999999999992,0,pbe,0
Pr5O9,0.0,0,pbe,0
ScGe2,0.0,0,pbe,0
PCoNb,0.0,0,pbe,0
Rb2V6O16,2.079713,0,pbe,0
CaPt3,0.0,0,pbe,0
NGaTb,0.0,0,pbe,0
CO4Al4,3.7707,0,pbe,0
B6Y2Ru,0.0,0,pbe,0
Ba3In2(HO)12,3.2724,0,pbe,0
CdTb2Pb,0.0,0,pbe,0
U(NiP)2,0.0,0,pbe,0
F8Y2Ba,6.3954,0,pbe,0
SrHfRe2,0.0,0,pbe,0
O4Na2ZnGe,2.6485,0,pbe,0
Se2N3O8,0.0219,0,pbe,0
CuNi2Sb,0.0,0,pbe,0
KNb5O13,2.4171,0,pbe,0
ZnSrLa2,0.0,0,pbe,0
SiTi4Ni,0.0,0,pbe,0
O7Cr2Gd2,0.0,0,pbe,0
NaScB2O5,4.923599999999999,0,pbe,0
PS3Cd,1.7895,0,pbe,0
AsPtS,0.0,0,pbe,0
RbMg6BO7,2.8592999999999997,0,pbe,0
MgCaIr4,0.0,0,pbe,0
F6SbCs2Tl,2.1133,0,pbe,0
B10H13,3.344699999999999,0,pbe,0
O6Ba,0.0,0,pbe,0
Si4Cu4Pr3,0.0,0,pbe,0
H20SN8O13,3.0575,0,pbe,0
Be2W,0.0,0,pbe,0
Ba4La4Cu4(BO6)3,0.4382,0,pbe,0
Li5Cu5(SnO6)2,0.0,0,pbe,0
RbAg(NO3)2,2.5282,0,pbe,0
Mg2ErBi2,0.0,0,pbe,0
RbCuAg2(CN)4,2.2612,0,pbe,0
N4Al2Ca3,2.4757,0,pbe,0
Al5DyOs,0.0,0,pbe,0
AlCu8,0.0,0,pbe,0
Ca3Os,0.0,0,pbe,0
ZrPd5Sb,0.0,0,pbe,0
H8Mg2CaFe,1.6853,0,pbe,0
O6MgRuPr2,0.0,0,pbe,0
KH3CSN2O,0.6047,0,pbe,0
CsSbOF4,3.5747,0,pbe,0
Rb2GaAuI6,0.0,0,pbe,0
CuTe2Dy,0.5385,0,pbe,0
SbLa2Au3,0.0,0,pbe,0
F4PdEu,0.0,0,pbe,0
Mg14TiNb,0.0,0,pbe,0
Al5CaIr,0.0,0,pbe,0
HPd2Sn,0.0,0,pbe,0
ZnSiSn3S5O24,0.410399999999999,0,pbe,0
Zn3Ba4,0.0,0,pbe,0
BN,1.5766,0,pbe,0
AsSe2Cs,1.4925,0,pbe,0
TaCoB,0.0,0,pbe,0
Na10La7NbSi6(SO8)6,2.4335,0,pbe,0
La2(SiIr)3,0.090999999999999,0,pbe,0
Pt1Cs2S6F6O18,2.323397,0,pbe,0
Al9SiMn3,0.0,0,pbe,0
KGe2Rh2,0.0,0,pbe,0
LiAlGa2,0.6543000000000001,0,pbe,0
Na6Ca4Zr4Si3(S3O16)3,2.514599999999999,0,pbe,0
UCuNiGe2,0.0,0,pbe,0
SbTl2Pb,0.0,0,pbe,0
B6Cr2Np,0.0,0,pbe,0
O8P2SrHo,0.0,0,pbe,0
CdSb,0.0,0,pbe,0
Sr1C2,1.65329,0,pbe,0
Pr10S19,0.1936,0,pbe,0
Sm2Ti2O5,0.0,0,pbe,0
Al4DyEr,0.0,0,pbe,0
O6Sr2SbNp,0.0,0,pbe,0
NAlY3,0.0,0,pbe,0
NiGa5Nd,0.0,0,pbe,0
O8P2HoPu,0.0705,0,pbe,0
S4Cu2ZnSn,0.0094,0,pbe,0
Mg2Cu2Cd,0.0,0,pbe,0
Zr9S2,0.0,0,pbe,0
Ni3Cu2Sr,0.0,0,pbe,0
Al3Rh2La2,0.0,0,pbe,0
Nd3Si2S8I,2.547999999999999,0,pbe,0
K2SnBr6,1.5568,0,pbe,0
O48Ca8Mn8Ti16,1.445447,0,pbe,0
O4CuGaLu,0.0,0,pbe,0
SeSnPr,0.0,0,pbe,0
O2Br2CdSn2,1.7947,0,pbe,0
STi3Br7,0.4609,0,pbe,0
CrTa2Re,0.0,0,pbe,0
Ca(BO4)2,0.0,0,pbe,0
CoH6(NCl)2,0.2772,0,pbe,0
CsTbMnSe3,0.5118,0,pbe,0
O6Ca2MnRh,0.0,0,pbe,0
Cu2Pd3Pr,0.0,0,pbe,0
Pr2Ge5Rh3,0.0,0,pbe,0
B3O10Ca4Nd,4.3695,0,pbe,0
P2MnPu,0.0,0,pbe,0
Pr(GeRu)2,0.0,0,pbe,0
GdSClO4,1.9163,0,pbe,0
Bi1Fe1O3,1.479085,0,pbe,0
BaClF,5.4317,0,pbe,0
GaRhPm2,0.0,0,pbe,0
PCs3,0.0,0,pbe,0
Ag3Ge5P6,0.5388000000000001,0,pbe,0
RbEr3F10,7.2806,0,pbe,0
Ba3MgTaNbO9,2.8443,0,pbe,0
O6FeCoLa2,0.1525,0,pbe,0
BeMnZr2,0.0,0,pbe,0
GaAgNp,0.0,0,pbe,0
AlNiGa2,0.0,0,pbe,0
Ba3Sr,0.0,0,pbe,0
LiIn2,0.0,0,pbe,0
Sn3LaHf,0.0,0,pbe,0
Ba2Ca2NdTi2(CuO6)2,0.0,0,pbe,0
ZnBaHg,0.0,0,pbe,0
Cr2CoSeS3,0.0,0,pbe,0
ScBr3,2.2256,0,pbe,0
N2NiSr2,0.0,0,pbe,0
InTe2Tb,0.0,0,pbe,0
CoGe2Ho,0.0,0,pbe,0
Cu4Ni1Si2S7,0.1997759999999999,0,pbe,0
ZrCuF3,0.474099999999999,0,pbe,0
LiMg14Mo,0.0,0,pbe,0
O10MgV4,0.0,0,pbe,0
F6TiTb,0.0,0,pbe,0
MgCrRh2,0.0,0,pbe,0
YPd2Cd,0.0,0,pbe,0
MgCd5,0.0,0,pbe,0
AlErPt,0.0,0,pbe,0
O4HoTh,0.0,0,pbe,0
ZnH6(SO4)4,5.302099999999999,0,pbe,0
Sc3Si3Ni2,0.0,0,pbe,0
S2GeTa,0.0,0,pbe,0
Sm5Sb3,0.0,0,pbe,0
Na21Nb2Zn10P15(SO24)3,2.1892,0,pbe,0
CaPbF6,3.455899999999999,0,pbe,0
Er2SiSO4,2.811400000000001,0,pbe,0
BLa2Pt6,0.0,0,pbe,0
Sc2TlZn,0.0,0,pbe,0
Tb2Cu(BO2)8,1.0489,0,pbe,0
AsZr2Te,0.0,0,pbe,0
Bi12Rh3Br2,0.0,0,pbe,0
NbBr5,1.5937,0,pbe,0
AlSb2Cs3,0.5975,0,pbe,0
FeZrTa2,0.0,0,pbe,0
RbDyBeF6,7.407500000000001,0,pbe,0
Na2CaP2O11,0.0,0,pbe,0
Er(ClO4)3,5.0285,0,pbe,0
CoGe2Sm,0.0,0,pbe,0
Ba3SmIr2O9,0.0,0,pbe,0
InTm2Pb,0.0,0,pbe,0
Al5NiLu,0.0,0,pbe,0
Na5Zr2F13,5.584799999999999,0,pbe,0
Ag2SnTh2,0.0,0,pbe,0
BaBiIO2,2.947,0,pbe,0
K2HoSbO7,0.0,0,pbe,0
MgCu4(ClO)4,0.0,0,pbe,0
BF4KI2Pb,2.3326,0,pbe,0
CdAsP,0.4182,0,pbe,0
NaY(SeO3)4,0.0,0,pbe,0
B2N3Sc3Ni2,0.0,0,pbe,0
NOGe2Ba6,0.0,0,pbe,0
F6NaCs2Nd,6.8267,0,pbe,0
Cs4Nb2S11,1.4593,0,pbe,0
Li2Ti3SnO8,0.0,0,pbe,0
Mg2AlOs,0.0,0,pbe,0
Al5CrIr,0.0,0,pbe,0
B3N6NaSr4,1.9181,0,pbe,0
Cd4BiB3O10,2.2263,0,pbe,0
Al3MnGe2Th3,0.0,0,pbe,0
CeSnAu,0.0,0,pbe,0
Mg149Si,0.340399999999999,0,pbe,0
Ga6LaPt,0.0,0,pbe,0
AlRe5,0.0,0,pbe,0
MgHfHg2,0.0,0,pbe,0
SrEuHf4O12,0.0,0,pbe,0
K3TaNbCu3S8,1.9736,0,pbe,0
Li2Ag2Ba,0.0,0,pbe,0
SmH2,0.0,0,pbe,0
Au7P10I1,0.495531,0,pbe,0
Al4CuY,0.0,0,pbe,0
O9Sr2Nb5,0.0,0,pbe,0
Tb5Sn4,0.0,0,pbe,0
Na4Sr2SiAs4,0.5886,0,pbe,0
Be2FeAu,0.0,0,pbe,0
Sr2TbCu2(BiO4)2,0.0,0,pbe,0
F3CdCs,3.1945,0,pbe,0
NiOs2Pu2,0.0,0,pbe,0
SmHoMg2,0.0,0,pbe,0
LiPO4,0.0,0,pbe,0
H2BrTb,1.4342,0,pbe,0
NbTlTeO6,2.2669,0,pbe,0
Rb7Au4,0.0,0,pbe,0
CSY2,0.0,0,pbe,0
PRuNp,0.0,0,pbe,0
O6RhBa2Tm,0.0,0,pbe,0
Rh2Er3Pt,0.0,0,pbe,0
Sm(Mo3S4)2,0.0,0,pbe,0
Na2SnTl,0.0,0,pbe,0
N6Mn2Ce3,0.0,0,pbe,0
KU11(GeO19)2,0.2987,0,pbe,0
Rb2LiAlF6,7.248,0,pbe,0
AgSb2Hf6,0.0,0,pbe,0
Ti2Co3Sn2,0.0,0,pbe,0
KEr(PO3)4,5.494,0,pbe,0
Cs2NaLaBr6,3.8470999999999993,0,pbe,0
Zr6Br18K4C1,1.174285,0,pbe,0
K2Te5,0.0,0,pbe,0
RuIn5Np,0.0,0,pbe,0
Ba2LiN,0.0,0,pbe,0
O7Tb2Hf2,4.2272,0,pbe,0
CoGa3Tb2,0.0,0,pbe,0
LuTaO4,4.3218,0,pbe,0
BaLiNbBiO6,0.0,0,pbe,0
Al5Fe2Pr,0.0,0,pbe,0
O6AlCa2Nb,3.1647,0,pbe,0
Si2Ni2Mo,0.0,0,pbe,0
NaSnTl2,0.0,0,pbe,0
TmCoC,0.0,0,pbe,0
SbRuS,0.9252,0,pbe,0
Ba4NaAuO8,1.0979,0,pbe,0
HAlSiTh,0.0,0,pbe,0
Li3SrSb2,0.0,0,pbe,0
P2Sc6Mn,0.0,0,pbe,0
AlS3Ga,2.5221,0,pbe,0
GaPPt5,0.0,0,pbe,0
Dy2Te3Se,1.327899999999999,0,pbe,0
Co3Ni2Ho,0.0,0,pbe,0
Mn2GaW,0.0,0,pbe,0
C2O6ZnEu,0.0014,0,pbe,0
Na3Ca2Nb4(PO4)9,2.0337,0,pbe,0
SiS4K2Cd,2.9749,0,pbe,0
As2SnBa2,0.0,0,pbe,0
U8CoSe17,0.0,0,pbe,0
Rb2PH3SeO8,3.9403,0,pbe,0
MgSm2Ir2,0.0,0,pbe,0
LiGa(GeSe3)2,1.510399999999999,0,pbe,0
CeZn4Ni,0.0,0,pbe,0
CaNdNb2O7,0.0,0,pbe,0
SnAu2Pa,0.0,0,pbe,0
CuPbO2,0.0,0,pbe,0
Os(C2N3)3,1.2163,0,pbe,0
Al2CuAg,0.0,0,pbe,0
Li3O8P2W,0.855,0,pbe,0
O5S2Zr2Tb2,2.0442,0,pbe,0
O6Mg2AsBi,3.3923,0,pbe,0
ThB12,0.0,0,pbe,0
PCaCu,0.0,0,pbe,0
Rb2TlAgI6,0.0,0,pbe,0
Na2HgAsF6,0.0,0,pbe,0
Si4Pt2Au,0.0,0,pbe,0
Li17Nb20O60,0.0,0,pbe,0
Pr2(InCu3)3,0.0,0,pbe,0
MnZr2In,0.0,0,pbe,0
ErH2ClO2,4.921099999999999,0,pbe,0
Al2Zn4Dy3,0.0,0,pbe,0
Gd2CdHg,0.0,0,pbe,0
Ca3Cr3N5,0.0,0,pbe,0
O2BrLa,2.245,0,pbe,0
CaZnSr,0.0,0,pbe,0
Cs2InSbCl6,1.3727,0,pbe,0
Lu(Fe5Si)2,0.0,0,pbe,0
Ga3Pt2,0.0,0,pbe,0
NClNd,0.176,0,pbe,0
Te2Pb3(ClO3)2,2.5593999999999992,0,pbe,0
LaTiNbBi2O9,1.7236,0,pbe,0
ZnPrBi2,0.0,0,pbe,0
Co3SiGe2,0.0,0,pbe,0
Bi4I4O16,2.365632,0,pbe,0
ScCu4Tl,0.0,0,pbe,0
OITm,1.947,0,pbe,0
NO2BaRe,0.0,0,pbe,0
Zn3FeS4,0.0,0,pbe,0
MgCd2Sm,0.0,0,pbe,0
Be2Mo2Os,0.0,0,pbe,0
LiNa2Bi2,0.0,0,pbe,0
Na16Al12Si12I3ClO48,4.234999999999999,0,pbe,0
MnZrRu2,0.0,0,pbe,0
Cd2In3,0.0,0,pbe,0
TbGd3(PO4)4,3.293199999999999,0,pbe,0
CsMg15,0.0,0,pbe,0
Ni17S18,0.0,0,pbe,0
Mg64Si32Bi,0.0,0,pbe,0
Co2Sm,0.0,0,pbe,0
USi3Ni2,0.0,0,pbe,0
CrCuB,0.0,0,pbe,0
Tl4Fe(CN)6,2.7335000000000003,0,pbe,0
Rb2MnCl4,1.2877,0,pbe,0
BeSO8,0.0,0,pbe,0
Tm4CuGe8,0.0,0,pbe,0
MgS4ScV,0.0,0,pbe,0
Rb2MnBi2,0.0,0,pbe,0
Ba2SbBr,0.7405,0,pbe,0
O2Br4RuCs2,1.3447,0,pbe,0
Cu2GePm,0.0,0,pbe,0
Sc3Ga2Rh4,0.0,0,pbe,0
La3Rh2,0.0,0,pbe,0
C4CoSr3,0.0,0,pbe,0
Li2Ti7O15,1.5360999999999991,0,pbe,0
Ti2Rh2In3,0.0,0,pbe,0
O8P2MnRb,0.0,0,pbe,0
Ca4In2Os2O12,0.134085999999999,0,pbe,0
BeF3K,6.8943,0,pbe,0
Ca3Rh2Hg,0.0,0,pbe,0
KAlCO6,0.112199999999999,0,pbe,0
Al2Zn3Ba,0.0,0,pbe,0
PTiY,0.0,0,pbe,0
KPrDyGeO6,0.0,0,pbe,0
Li3Ti2(PO4)3,0.0,0,pbe,0
Zn2PrIr,0.0,0,pbe,0
GaGeS4,0.012399999999999,0,pbe,0
Li7Ti2P7O24,0.224899999999999,0,pbe,0
PtBiTh,0.0,0,pbe,0
ZnGe2Ce,0.0,0,pbe,0
KSn2Cl5,3.0071,0,pbe,0
SnGeP2SO12,2.5034,0,pbe,0
SiSr2Rh,0.0,0,pbe,0
Se4Nb,0.0,0,pbe,0
NaCa9TaTi9O30,2.440699999999999,0,pbe,0
GeCeAu2,0.0,0,pbe,0
Sr2HoBiO6,1.826799999999999,0,pbe,0
Al8Os,0.0,0,pbe,0
Sb2LuAu,0.0,0,pbe,0
CrSb2Ho6,0.0,0,pbe,0
Si3Co5,0.0,0,pbe,0
Tb(CoSi)2,0.0,0,pbe,0
TcIr8,0.0,0,pbe,0
SrMg3,0.0,0,pbe,0
Ba2Ir,0.0,0,pbe,0
O7Al2EuBi2,0.0,0,pbe,0
EuNiGe2,0.0,0,pbe,0
YMg14Cu,0.0,0,pbe,0
K3SbO4,1.8402,0,pbe,0
Cu2SrAg,0.0,0,pbe,0
ScAs2Zr,0.0,0,pbe,0
Rh2CdIr,0.0,0,pbe,0
GaY2,0.0,0,pbe,0
BaLi(BS2)3,2.8597,0,pbe,0
ORbTl,1.2142,0,pbe,0
Si2Ru2Pr,0.0,0,pbe,0
GaSr2,0.0,0,pbe,0
Ce2CN3Cl,0.0,0,pbe,0
Tb6Ni2Sn,0.0,0,pbe,0
Cs8Ge8S20,2.359826,0,pbe,0
Li8Sm7Ge10,0.0,0,pbe,0
Cu4InTb,0.0,0,pbe,0
Cs2NaCeBr6,3.1789,0,pbe,0
BiH6C3(S2N)3,2.5591,0,pbe,0
Ga3PdPr2,0.0,0,pbe,0
MgGa3Dy,0.0,0,pbe,0
Ho2GaNi2,0.0,0,pbe,0
Nd2InPd2,0.0,0,pbe,0
Ag2H4(SO4)3,2.8821,0,pbe,0
La2InCu2,0.0,0,pbe,0
LiRhGd2,0.0,0,pbe,0
Te36Na12,0.419473,0,pbe,0
Tc3Rh,0.0,0,pbe,0
SeBr6Cs2,1.7226,0,pbe,0
LiVIr2,0.0,0,pbe,0
Sn2TbIr,0.0,0,pbe,0
C2N,3.118999999999999,0,pbe,0
Li3SbN2,0.5767,0,pbe,0
La2TlPb,0.0,0,pbe,0
Nb9P2O25,0.0,0,pbe,0
LaNiSn2,0.0,0,pbe,0
Na26Cd141,0.0,0,pbe,0
B2AlTc2,0.0,0,pbe,0
LiAl2Rh,0.0,0,pbe,0
CsErCdTe3,1.5492,0,pbe,0
C4Dy3Os,0.0,0,pbe,0
MnSe4Ta,0.0,0,pbe,0
SeEu,0.0,0,pbe,0
S3N3Cl3O,2.925,0,pbe,0
DyTmBi,0.0,0,pbe,0
BeCaCu2,0.0,0,pbe,0
Y2NiPt,0.0,0,pbe,0
CMgPr2,0.0,0,pbe,0
CdSeO3,3.4047,0,pbe,0
OCa3Ag,0.0,0,pbe,0
O12N8,0.0,0,pbe,0
HfTc2,0.0,0,pbe,0
Al2FeMo,0.0,0,pbe,0
TlGeI3,1.9161,0,pbe,0
Ba3(InP2)2,1.1092,0,pbe,0
AsBr3In3,0.0,0,pbe,0
P5Gd,0.0,0,pbe,0
S2Pd3Sn2,0.0,0,pbe,0
O3ZnPr,0.0,0,pbe,0
K6Cl2Re2F12,1.858004,0,pbe,0
Pr2Ni22C3,0.0,0,pbe,0
P2Co2Y,0.0,0,pbe,0
Ca5CoN4,0.0,0,pbe,0
YSi2Ag3O7,1.3627999999999991,0,pbe,0
RuRe3,0.0,0,pbe,0
Ho5In3,0.0,0,pbe,0
Na7Sc4SiP5O24,4.5512,0,pbe,0
B6Fe2Gd,0.0,0,pbe,0
Na4P2Cd,0.7758,0,pbe,0
Mg5MnN4,0.0,0,pbe,0
Ni4GaPu,0.0,0,pbe,0
LuMgTl2,0.0,0,pbe,0
Ti6Zn2C,0.0,0,pbe,0
TiSe2Bi,0.0,0,pbe,0
LiNaCl2,4.8923,0,pbe,0
HNi2In,0.0,0,pbe,0
Al4NiZr,0.0,0,pbe,0
YOs2U,0.0,0,pbe,0
CuSb,0.0,0,pbe,0
PIn2Pt3,0.0,0,pbe,0
Li3O6Cd2Bi,1.0119,0,pbe,0
Ni2CdEr2,0.0,0,pbe,0
CaCu2Sm,0.0,0,pbe,0
F8SrPr2,6.8595,0,pbe,0
HYI,0.0,0,pbe,0
RhSn5Th,0.0,0,pbe,0
Co3RuHo2,0.0,0,pbe,0
Ag4V4O16H8,1.961019,0,pbe,0
SrSn(PO4)2,3.5533,0,pbe,0
N2TiNb,0.0,0,pbe,0
P2Cu4Dy,0.0,0,pbe,0
N2RbRe,0.0,0,pbe,0
Lu4Ge8Rh,0.0,0,pbe,0
BCuPt,0.0,0,pbe,0
NaCd2Hg,0.0,0,pbe,0
Al3FeGe2Sm3,0.0,0,pbe,0
Nb2CoTc,0.0,0,pbe,0
SrRh2,0.0,0,pbe,0
SbTe2Hg,0.0,0,pbe,0
