formula,bg,formation_energy,mp-id
B2Pb4O7,2.454499999999999,-2.046420790641024,mp-1203040
Li95Mn16O64,0.0,-2.04597348419179,mp-1185524
Sr5(Sb11O19)2,2.5443,-2.044198520076922,mp-1197996
Y4Cu7O16,0.005799999999999,-2.039758807222222,mp-530641
KTi4Cl11,0.0057,-2.032570901598959,mp-1203502
LiCl,5.7373,-2.021952504583333,mp-1185319
SmBr2,0.0,-2.021075798333333,mp-1208711
Tb5IrBr9,0.6524999999999991,-2.013827666388888,mp-1197952
Si3Pb11O17,1.976,-2.006832421854838,mp-1198381
Ho5IrBr9,0.730599999999999,-2.004568929333329,mp-1202615
Y5IrBr9,0.6534,-2.002284616666666,mp-1201999
Rb2Th7Se15,1.344299999999999,-1.99923215000651,mp-1201494
Cs5(SO4)4,0.0,-1.9938242973310352,mp-1196118
Pr8Sb2S15,1.8139999999999992,-1.993167136533331,mp-554935
Tb5RhBr9,0.4516,-1.985387321555554,mp-1203586
Nd6Nb5S16,0.0,-1.984796931851851,mp-556107
Dy3InS6,0.8205,-1.970155549437498,mp-2755705
Y3InS6,0.867,-1.967382519687501,mp-2763227
Er9Al5S21,2.3135,-1.965137701139888,mp-1226348
Tb8Se15,0.251599999999999,-1.964843762832879,mp-1217676
Pu2IO10,0.054699999999999,-1.9634944432692292,mp-1205014
Np2Tc4O23,0.409699999999999,-1.9633514468103461,mp-1198315
Nd8Sb2S15,1.8313,-1.9627437182874992,mp-1195765
La9Ga5S21,1.6185,-1.919515567282769,mp-1224774
Er2PbS4,2.1115,-1.917510845714284,mp-1225956
Tm2PbS4,2.114,-1.916907493214286,mp-1217268
LiCu2F7,0.2837,-1.916863630666666,mp-2759992
Ho2PbS4,2.1222,-1.9115662044642832,mp-1224555
Ga8(Pb3O7)3,2.6544,-1.910077196315788,mp-14216
BaTe3O7,3.1953,-1.906813200909091,mp-1195118
La12Ge5S28,0.9878999999999992,-1.902834564777778,mp-1223620
La9In5S21,1.7648,-1.8864137583660652,mp-1224749
Ba12In4S19,1.978,-1.877775527119047,mp-1229044
Bi2XeF12,1.779199999999999,-1.8770243493333332,mp-1204919
Zr3S4,0.0,-1.86078058625,mp-684749
Th(Se2O5)2,3.5655,-1.8574293114583331,mp-1195373
Sr17(Ta5S21)2,1.7384000000000002,-1.8549436802656991,mp-532315
Bi2S2O9,3.5416,-1.853890268076924,mp-1197960
Sc4FeCl5,0.5076,-1.849052800499999,mp-1203959
La12Sn5S28,1.3636,-1.842010232027754,mp-1223580
Tb12Si5S28,1.654,-1.839385158379627,mp-1217871
Na7As11O31,2.1627,-1.819513673683438,mp-1173826
Tb9Ga5S21,1.554699999999999,-1.8169288585803471,mp-1217757
Dy12Si5S28,1.6467,-1.8164596059722171,mp-1225718
Mn9(PbO5)4,0.0,-1.8135062057993732,mp-1199449
BaPtO3,0.415899999999999,-1.806984020142856,mp-1214788
Ag3AsF12,0.099399999999999,-1.8012610570312502,mp-1229185
Sm9Al5Se21,1.643199999999999,-1.797530740263392,mp-1218878
Ce5C2Br9,0.0,-1.796351805781248,mp-623670
Mn6Te5O16,0.8991999999999991,-1.792328400589612,mp-1211172
Tb12Ge5S28,0.97,-1.7874183258888872,mp-1217873
Tb9Al5Se21,1.6628,-1.778903426549107,mp-1217771
Dy12Ge5S28,0.9731,-1.776804680999998,mp-1226206
La9Ga5Se21,0.768099999999999,-1.761685838098248,mp-1223537
La9In5Se21,1.0198,-1.76024460947915,mp-1227612
Li5V5Cl16,0.0,-1.757228955384608,mp-532443
Cs7Cd3Br13,2.8156,-1.756576808155922,mp-667295
Sr(AlS2)2,3.6396,-1.752220800714285,mp-14424
Rb(Nb2Cl5)3,0.966499999999999,-1.751426146136362,mp-1210315
Bi2Au5F21,1.2285,-1.7513867525,mp-557090
Bi15PO25,2.2372,-1.750546960662022,mp-685353
Zn2As2O7,2.0523,-1.7460570564772722,mp-779594
Gd4(SiS4)3,1.2438,-1.738336976315787,mp-1199792
Ba8Nb7S24,0.0,-1.7361079874358971,mp-531036
Dy9Al5Se21,1.5427,-1.734784775687545,mp-1226050
Ce(AlBr4)3,0.2026,-1.722208793124999,mp-1214275
Sc19(RuBr7)4,0.021199999999999,-1.71404881245098,mp-1219646
Ba2GaSe4,1.0042,-1.699913990803571,mp-1195574
Ca(AlS2)2,3.4146,-1.696253139642856,mp-14422
Rb2Bi4O7,2.5644,-1.692790581826923,mp-556735
Pr12Si5Se28,0.9289,-1.6927696967916661,mp-1220106
Nd12Si5Se28,0.9246,-1.6915159210138881,mp-1220668
LaTe2,0.0,-1.6826708548611111,mp-571576
Cs2Bi4O7,2.6314,-1.677617009946951,mp-555117
Ho4RuBr5,0.2507,-1.671786816874997,mp-1200540
Y4RuBr5,0.2208,-1.66784125375,mp-1196369
ReH3O5,3.9726,-1.662856899027779,mp-2766424
Nb6TlCl15,0.9461,-1.6624026384469701,mp-1210630
Bi15AsO25,2.2346,-1.661546209634148,mp-685318
Sr2Ga2S5,2.4036,-1.653663327222221,mp-14680
Nd9Ga5Se21,0.7149999999999991,-1.651925273026758,mp-1220629
Pr9Ga5Se21,0.7210000000000001,-1.644789706294633,mp-1220191
Nb6InCl15,0.8771,-1.640105183598485,mp-651907
Rb4Te8O23,1.1986,-1.6392390818095242,mp-1204243
SbXeF11,1.7571999999999992,-1.637765669615384,mp-1195229
K4Te8O23,1.2989,-1.6297149217809521,mp-1212432
AsXe2F9,1.596099999999999,-1.618047420208333,mp-1182721
Na26In4O19,1.221899999999999,-1.611360043418953,mp-532091
Sc13Os3Br16,0.0,-1.604301991874999,mp-1200815
U6Rh2S15,0.006599999999999,-1.5996928774999961,mp-1195848
Ce15B8N25,0.0,-1.5952484738194421,mp-28370
Ti2SCl12,1.9423,-1.584066879611111,mp-649080
Ba2In2S5,1.867899999999999,-1.582398072175922,mp-22841
Ba3Ta2Se9,1.202,-1.576411595947172,mp-1195068
Sb3Cl11F4,1.6636,-1.571324130416666,mp-1209457
TbAgS2,1.5681,-1.565494165833331,mp-1208370
CuAgF3,0.2559,-1.564538303999999,mp-2763763
YAgS2,1.7034,-1.5578638751041651,mp-1207671
Ba3Nb2Se9,1.0023,-1.5551058852566961,mp-1195033
Sc4FeBr5,0.479299999999999,-1.549090606125,mp-1204900
Nb3In2Cl9,0.9687,-1.542911562380952,mp-1210229
TmAgS2,1.6962000000000002,-1.537189252968751,mp-2755875
Na11(Ru4O9)4,0.0,-1.5321731327805141,mp-1223388
Cs2TlBr5,1.276,-1.53004701376796,mp-1199662
OsO4,3.1633,-1.529192906999997,mp-1524458
Ba3Sb2S7,1.902199999999999,-1.516091671041666,mp-1195624
Ba2In2Se5,1.281,-1.515504987089119,mp-573635
Cs(Nb2Cl5)3,0.967,-1.5114509703409091,mp-1214012
Rb3Sb2Br9,2.149,-1.508562501607142,mp-1194576
Ba3(RhO2)14,0.0,-1.501043311777776,mp-758025
La3C2Br3,0.0,-1.49651474140625,mp-29994
Eu(SeO4)2,0.0,-1.493921652017046,mp-1199825
Cs3IO5,1.4110999999999991,-1.487624494885058,mp-1213723
RbOs2O9,0.7619,-1.48632134375,mp-1205111
La(NO3)3,3.1374,-1.4825321872115391,mp-1205242
Ba6Sn6Se13,9.999999999976696e-05,-1.46789847151875,mp-1196224
NpI2O9,0.363,-1.465715358229167,mp-1204846
Np2Se3,0.0,-1.45855285665625,mp-684922
Sr(GaS2)2,2.797399999999999,-1.458343040535713,mp-14425
USe2,0.0,-1.451706699229167,mp-684555
Nd(NO3)3,3.1368,-1.451243474711539,mp-1199401
Pr(NO3)3,3.1349,-1.450472895512821,mp-1201377
S5(IO9)2,2.738,-1.4411972451000001,mp-1197503
Sm(NO3)3,3.1467,-1.43771401048077,mp-1203930
Sb2S19F12,1.9679,-1.419513633863635,mp-723419
Pr3CoBr3,0.0,-1.413563742499999,mp-1210173
Ca(GaS2)2,2.747099999999999,-1.404563764821427,mp-14423
Pt(SO4)2,0.000399999999999,-1.40323690090909,mp-1197023
Ta27S50,0.0,-1.394484447961036,mp-530018
La7Sb11Br4,0.014199999999999,-1.385783309772727,mp-570305
Na3TaS4,2.5894,-1.383992295808907,mp-1202226
CaUI6,0.1528,-1.379313655624999,mp-1213956
Na5(CuO2)3,0.0,-1.363781607635467,mp-1221729
CsW3Cl7,2.9160999999999992,-1.363157451332288,mp-1213572
Cs4Hf3Se14,1.6893999999999991,-1.35411212387777,mp-1200567
Ba6Sn7S20,1.3643,-1.347526221060605,mp-1204773
Eu(GaS2)2,0.2343,-1.338719969999999,mp-1181942
Na4TiSe4,1.6617,-1.335474887580619,mp-505798
Fe2(Se2O5)3,0.709399999999999,-1.314964074307065,mp-555589
