formula,bg,formation_energy,mp-id
BaSrDyBiO6,1.803,-2.826014188416667,mp-1516677
Na10Sc4Ti4Si7S5O48,1.7392,-2.826000976597775,mp-2715832
Na4Sc3TaSi3(SO8)3,3.1893,-2.8259443319390503,mp-2713234
Rb2LaNb2O8,0.0513,-2.8259033284615382,mp-1103803
BaMg30BiO32,0.0,-2.825840186249999,mp-1038632
Na14Ti4Al4Si9(SO16)3,1.961,-2.8255401936399642,mp-2715107
Na11Ti8(PO4)12,0.0,-2.82550602667789,mp-761068
Ho2Sb2O7,1.8314,-2.825480507575756,mp-780448
La2(GeO3)3,3.091,-2.825423223928571,mp-703350
BaSrNbBiO6,2.1204,-2.825339307000001,mp-1520985
Li6Tm(BO3)3,4.8029,-2.8252910592105263,mp-1211340
Na14Nb5Ga3(SiO4)12,2.524599999999999,-2.825277734656224,mp-2712861
Mg30BCO32,1.8056,-2.825253256940104,mp-1038482
SmSbO4,2.2974,-2.825157747500001,mp-13196
Ba3CCl4O3,4.6687,-2.825066540909091,mp-1201184
Na10La7TaSi6(SO8)6,3.2291,-2.8250186264246993,mp-2716356
Na5La3ZrSi3(SO8)3,3.2276,-2.825007710625553,mp-2713438
CaB3HO6,5.8113,-2.8249733817045453,mp-1194867
Eu2SO2,0.0,-2.824861879499994,mp-21071
Na5Ta2Si5Ge2PO24,2.9768,-2.82483340964631,mp-2716542
Na(SiO2)3,0.0,-2.8248067527629313,mp-1210861
BaPO4,0.0,-2.824798310357143,mp-733580
Cs2TiP4O13,2.691,-2.824654427310756,mp-1203715
SrBO3,0.452399999999999,-2.824387097333333,mp-1189840
LiMg6GaO8,4.433800000000001,-2.824346687552083,mp-1031142
Na6Y4Si3(SO8)3,3.3857,-2.824319515352729,mp-2716149
Ba2SmOsO6,0.0705,-2.8243193915,mp-1080470
NaTaSiSn(PO6)2,3.3753,-2.824246248962873,mp-2715612
RbNb(PO4)2,3.1584,-2.8242378316071433,mp-17679
Na3Li2Al(SiO4)2,4.051,-2.8242175870815363,mp-1020163
K5Na3Nb8O24,1.4558,-2.8241443412596983,mp-1076335
LiMg14SbO16,3.629599999999999,-2.824119725104166,mp-1035164
MgTiO2,0.206599999999999,-2.824119149583333,mp-1045938
Na10Y7NbSi6(SO8)6,2.355,-2.824084476907605,mp-2713384
YP5O14,5.4476,-2.8240077880357153,mp-556335
Na7Nb3Zn(SiO4)6,1.7911,-2.82389961495094,mp-2712832
Na6Ca2Ta4Si6(SO12)3,2.5301,-2.8238963311422682,mp-2712645
Na2LaTaSi2SO12,2.4837,-2.823705284171508,mp-2712808
K2RbBiF6,4.215899999999999,-2.823674599199999,mp-1110675
Dy2Tc2O7,0.0,-2.823644789848484,mp-558960
BaO,2.0906,-2.8236427075,mp-1342
Na3CaLaP2SO12,4.3041,-2.823550260379516,mp-2712662
Rb2TiSi3O10,0.897899999999999,-2.823458807864584,mp-1209611
HfZrSi(SO6)2,3.9253,-2.8233940739215693,mp-2713208
SmP5O14,5.5883,-2.823380161535714,mp-13753
NaCaZr3P3(SO8)3,3.6033,-2.823343958032607,mp-2716354
Cs2HfO3,3.8149,-2.8232959390517243,mp-1178405
NdP5O14,5.5926,-2.823288783535714,mp-560681
CsHfMg30O31,0.0,-2.823245752296114,mp-1040411
Na4La2Zr2Si3(SO8)3,2.6012,-2.823185234421507,mp-2713647
Li6Er(BO3)3,4.7625,-2.82316728868421,mp-1211468
Na7Ta2Ga2Si5PO24,3.3745000000000003,-2.823160223592634,mp-2714571
Pr2BiO2,0.0,-2.823068512666667,mp-545539
YNbP2SO12,2.394,-2.822990090693279,mp-2713357
Ba2Pd(OF)2,0.0,-2.822891184285714,mp-6123
TbP5O14,5.572999999999999,-2.822881313869047,mp-30537
Ba2LaMgNbO6,0.0,-2.8227559099999993,mp-2217682
Ba2GaP4HO14,5.0374,-2.822706717150973,mp-758662
Li6Ho(BO3)3,4.7449,-2.822621197631578,mp-12160
Nd2RuO5,0.0182,-2.8225510634375,mp-1210187
Ba2MgTiO4,0.0,-2.8224961435416662,mp-2240575
SrCaEuSbO6,0.0,-2.8224710715,mp-1518710
Ca2Nb2CuO8,0.6392000000000001,-2.822431173846153,mp-1043833
Na6Mg4Ta20Si21(S5O48)3,1.795399999999999,-2.8223498116544903,mp-2715797
Na6Y4Nb4Si7S5O48,1.763,-2.822268808005981,mp-2713032
Dy2Sb2O7,1.8990999999999991,-2.822237103636361,mp-769138
PrP5O14,5.5951,-2.822225985119046,mp-14817
Li4Ti3NbO8,0.0,-2.822163981458333,mp-756660
Na2Y3Ta5Si6(SO8)6,1.926,-2.822143995158457,mp-2713943
MgTiNbO4,0.0,-2.822125219761905,mp-2225834
CaYO3,0.0,-2.822118803,mp-1183544
Na10Sc7TaSi6(SO8)6,2.9898,-2.821946944330682,mp-2716405
SrCaGdBiO6,1.5225,-2.82190444,mp-1520732
Na6La2Y2Si3(SO8)3,3.520099999999999,-2.8218381859360653,mp-2716131
Mg14AlSiO16,0.0,-2.821791022812499,mp-1036604
LiNd2HO3,1.8718999999999992,-2.821771360654762,mp-24150
Na3Ta5ZnSi6(SO12)3,2.5272,-2.821760903764901,mp-2715711
Eu2GeO5,0.0,-2.821733982500001,mp-648448
Na6Sc5Ta3Si6(SO8)6,2.353099999999999,-2.821686143427151,mp-2714672
UCO5,2.2864,-2.821639237142857,mp-29761
Na6Y5Ta3Si6(SO8)6,2.2446,-2.821606683629854,mp-2714749
DyPaO3,0.0,-2.821412929333332,mp-1183790
Sr4La2Mg(RuO6)2,0.0,-2.821209005952382,mp-1173214
CaTiAsO5,1.7906,-2.821140971041666,mp-1359041
KNb(PO4)2,3.1705,-2.821042000336309,mp-17377
Na15Ca8Ta4P15(SO24)3,2.9881,-2.8209571120697943,mp-2714950
Na4CaNbSi2PO12,1.8018,-2.8209458379441332,mp-2716257
PmMgO3,0.0,-2.8209067274999993,mp-1186600
Na18Mg4Nb20Si27(SO16)9,1.3578,-2.820840131226702,mp-2712852
CsLiMg30O31,1.9439,-2.820771726793469,mp-1098505
YSb3F15,0.0,-2.8206756147368433,mp-1047553
YAsO4,3.659799999999999,-2.820636907916674,mp-8058
SrMgSn(PO4)2,3.4384,-2.820549444560439,mp-1046151
HfMg14GaO16,0.199200000000001,-2.820483651484374,mp-1033706
Na5Ca2Ti2P5SO24,1.8587,-2.820471468742158,mp-2714956
Na7Zr2In2Si3(PO8)3,3.6683,-2.820457328623994,mp-2715121
Sr10Ga6O19,3.223099999999999,-2.820452242714286,mp-680384
ErSeO3F,4.3039,-2.820451809973958,mp-556999
Na2Sc3Ta5Si6(SO8)6,2.014399999999999,-2.8204223669441713,mp-2713846
Al2CdO4,2.676,-2.820343855714285,mp-36866
AlGaO3,3.5313,-2.8201032385,mp-772898
TmCu(BO2)5,0.5997,-2.820029439460785,mp-17395
BaEuNbBiO6,0.089199999999999,-2.81991733,mp-1518395
Na6La4Zr4Si5S7O48,2.923599999999999,-2.819908242352827,mp-2715851
NaSc3TaP3(SO8)3,2.8737,-2.819893758099273,mp-2716568
Na6Ti8Si7S5O48,1.5515999999999992,-2.819870301429405,mp-2712866
K2LiAsF6,4.5591,-2.819868697533333,mp-1111928
Mg14NbAlO16,0.0,-2.819798330312499,mp-1036525
Sr2Ti2AlGaO7,0.0,-2.8197578826282053,mp-1048054
CaNdGa3O7,3.231,-2.8197093329166663,mp-1227170
Na6Y2Sc2Si3(SO8)3,3.5915,-2.819643114686064,mp-2716222
Li3SbF6,3.664,-2.819594649,mp-1237474
KMg3GaSi3(HO6)2,0.0,-2.819486682829546,mp-1223547
RbMg14AlO16,0.6901,-2.8193062855468742,mp-1036574
BaNaCeSbO6,1.879499999999999,-2.819125720637931,mp-1520946
KNb2O5,0.0,-2.819112873614583,mp-773070
Na2CaZrP2SO12,3.4746,-2.819107843572509,mp-2713258
Ga12OF36,1.0889,-2.819076905816326,mp-1224934
Na3Zr3AlSi3(SO8)3,3.6371,-2.8189391956748993,mp-2714766
LaSeO3F,3.806,-2.818932557751738,mp-555955
NaCaSiO4,0.106999999999999,-2.8189035294827582,mp-1104298
CeAsO3,0.286099999999999,-2.818903420749999,mp-1195015
Gd2Nb2N2O5,1.593,-2.818878517727272,mp-782011
KHfPCO7,4.6102,-2.818826496535714,mp-772778
SmAsO4,3.689199999999999,-2.81880786375,mp-12929
Sr2NbBiO6,2.0916,-2.818763432750001,mp-1518801
CaSmGa3O7,3.1912,-2.818748948124999,mp-1227208
Ta4Cu2O11,1.2731,-2.818716448490194,mp-676563
Na10La6Nb2Si7S5O48,2.1063,-2.818674239802904,mp-2715973
Ba2CeC3O9F,0.0766,-2.8186706456249992,mp-6850
SrSn(PO4)2,3.5533,-2.818662848690475,mp-862718
LiNd2OsO6,0.0,-2.8186549128333342,mp-12450
Nd7Se4Cl3O17,3.794399999999999,-2.818625967802419,mp-1197266
ErBiO3,3.1136,-2.818545103999999,mp-754943
TbPtF7,2.1737,-2.8184733074999992,mp-1208369
Ca2AlSbO5,2.545,-2.818395305555555,mp-1253097
Na14Mg2Ti6Si9(SO16)3,1.7771999999999992,-2.818383083761916,mp-2714646
LuPtF7,2.2198,-2.818214611296295,mp-1211006
Na7Mg2Nb2Si3(PO8)3,1.8189,-2.8181453694370022,mp-2714801
Ba2GdRuO6,0.1467,-2.818141672,mp-2646935
Na3Ta4Zn2(PO4)9,2.7217,-2.8180074371343893,mp-2713201
Rb2TaHgF6,0.0,-2.8179590194833333,mp-1113934
Na3Ca2Hf2P3(SO8)3,4.6995000000000005,-2.8177697892044993,mp-2713739
NaY3NbP3(SO8)3,2.137499999999999,-2.817760012413558,mp-2716472
NaHfMg14O15,0.6945,-2.817606251496106,mp-1034229
Li3B11O18,5.6786,-2.817591519401042,mp-1020014
CaBO3,0.3587,-2.817581743833332,mp-1084760
LaNb2CuClO7,0.308399999999999,-2.81757049875,mp-1198693
Mg14ZnCdO16,2.7199,-2.817537044687499,mp-1035754
RbNa2GaF6,4.693,-2.8175082957758613,mp-1110623
Na3Ta2Si3Ge2(PO8)3,3.4389,-2.817451154037833,mp-2712882
Eu2NbSnO6,0.0,-2.817335934499999,mp-1518546
Ba2Ti5(Bi2O9)2,1.355299999999999,-2.8172561422988522,mp-1228482
DyPtF7,2.3154,-2.817237958055554,mp-17160
BaSrTbBiO6,1.8169,-2.817214855916667,mp-1518219
Li3B7O12,5.7047,-2.817122843371212,mp-16828
Na18Ca4Nb8Si15(SO24)3,1.6189,-2.817085524477731,mp-2714006
NaLaTiP2SO12,1.9884,-2.817020077953614,mp-2712747
Sr3(GaO3)2,3.5262,-2.8170152589015163,mp-4446
Na3TaGaSi2PO12,3.1258,-2.816880521180707,mp-2715324
Mg30BSbO32,2.2125999999999992,-2.8167938124869782,mp-1038429
Na2ZrIn(PO4)3,4.0751,-2.816764972018624,mp-2713704
NaNb2Al2P5SO24,2.3299,-2.8167310555836282,mp-2716202
Ba2LuIrO6,0.0,-2.816694966666667,mp-22594
Na3MgNbSi(PO6)2,1.9965,-2.816680628921183,mp-2715386
Na3ZrInSi(PO6)2,2.887,-2.816632500421182,mp-2715227
LiU4As3O20,1.8788,-2.816627484494046,mp-1223108
Na2TaSi2GePO12,3.3161,-2.816626515600079,mp-2715133
ErPtF7,2.2785,-2.816598800925924,mp-18341
CaY2(GeO3)4,3.2152,-2.816571123157895,mp-1227308
Sm2MgTi3(BiO6)2,0.0,-2.81650464875,mp-2230016
Ba2ErMgNbO6,0.0,-2.8164471577272723,mp-2234097
RbYMg14O16,0.441599999999999,-2.8164339205468742,mp-1035948
Na7La2Mg2P5SO24,4.1104,-2.8163608146431582,mp-2716055
Ba3CaO4,2.11,-2.8163555687499993,mp-1078915
SrPHO4,5.387399999999999,-2.816329743520408,mp-735022
Na3Ti2(PO4)3,0.006799999999999,-2.816328668986659,mp-761046
Na10Ta4Si11Sn4SO48,3.2592,-2.816282981631963,mp-2716493
SrLa3(CuO4)2,0.0,-2.816280235357144,mp-1218244
Na3ZrAlSi2SO12,3.9878,-2.816221173165231,mp-2714373
HoSeO3F,4.2961,-2.816129303723958,mp-558538
Mg2Nb2SnO8,2.2686,-2.81607235153846,mp-1046735
Na7Mg3Ta(PO4)6,2.7783,-2.815906674549082,mp-2714309
YHfP(SO6)2,4.3029,-2.815834741057423,mp-2713004
Zr4Ti(PbO3)5,2.9608,-2.8158194423333343,mp-1215653
Na21Ca10Ta2P15(SO24)3,3.301599999999999,-2.8158153252502043,mp-2715861
Ba5B3CNO9,3.3351,-2.815766851710528,mp-560326
Na2MgNb(PO4)3,2.2842,-2.815749943422133,mp-2713556
Ti9O10,0.0,-2.815676357368421,mp-32813
TbSiO3,0.0,-2.815659758333333,mp-1187364
LiBiF4,4.8473,-2.815617924444446,mp-28567
Na5Mg2Nb2SiP5O24,1.722799999999999,-2.8155926422250652,mp-2715858
Na42Ta16Zn8Si33(SO48)3,2.7493,-2.815587652795791,mp-2714406
Ba2Cd(BO3)2,2.821899999999999,-2.815587358030302,mp-1102943
Si2SnO6,3.0294,-2.8155255994444452,mp-1142992
Na10Y4Ti4Si7S5O48,1.533599999999999,-2.81550984655504,mp-2715888
Ba2LiTbSnO6,3.396,-2.8154284340909093,mp-1235139
Na14Zr4Si11Sn4SO48,3.454299999999999,-2.815384897115574,mp-2714326
Tb3Se2ClO8,4.086,-2.815241285870535,mp-558490
Ca2SiH2O5,4.8219,-2.81514745425,mp-541431
Sr3Ga2Cl2O5,3.5201,-2.815143378750001,mp-1208802
HoPtF7,2.3045,-2.815040818611111,mp-17651
KNdDySbO6,3.1776,-2.814972496641665,mp-1517680
Na3La(BO3)2,3.7247999999999992,-2.814952371455938,mp-1210472
Na8Y3(SiO3)12,0.0,-2.814928010187025,mp-1202365
CaAl(OF2)2,0.252,-2.814882054374999,mp-1182082
Na10Hf4Al4Si7S5O48,3.901,-2.814858317452476,mp-2715970
Np2SO2,0.0,-2.814839732999999,mp-1207029
LiSi3BiO8,3.5803000000000003,-2.814813376794872,mp-757082
Ba2TaTlO6,2.241,-2.814804107066668,mp-1205650
Ba2CdP3O11,0.0,-2.8147968393487393,mp-1188260
La4Ti2Se5O4,0.0,-2.8147508525590292,mp-1223562
K3Li5Al6Si10(O5F)6,0.0,-2.814698507473611,mp-735910
Na14Zr6Zn2Si9(SO16)3,3.2115,-2.814589990916387,mp-2714844
Mg10Si3(H2O9)2,5.281600000000001,-2.814538871857144,mp-695890
KTbPrSbO6,3.1998,-2.814534210558333,mp-1520075
Na6La4Nb4Si7S5O48,1.9393,-2.814445961294269,mp-2713048
LuCu(BO2)5,0.7753999999999991,-2.81441601367647,mp-18595
Si18O29,0.092599999999999,-2.814363742765957,mp-1199711
Ga3Pb5F19,4.7152,-2.814266428981481,mp-556117
CsMg30BO31,1.4778000000000011,-2.81422843593368,mp-1098613
Nb3SiO10,0.0,-2.8142038264285723,mp-1040512
Na4La3TaSi3(SO8)3,3.1666,-2.8141919307109813,mp-2713642
NaLiMg14O15,1.75,-2.8141476141842783,mp-1035393
RbBiF4,2.8776,-2.8141357929166673,mp-615746
Li6Y(BO3)3,4.9703,-2.814071734342105,mp-14704
YSeO3F,3.8843,-2.8140178078906253,mp-1101793
GdP5O14,3.180799999999999,-2.814009589410713,mp-558487
BaGdCl5,1.9979,-2.8139301407142843,mp-29538
NaCa2Al2P2H5O11F4,5.634799999999999,-2.8138217643301853,mp-707176
KRbMg30O31,2.689299999999999,-2.81374706888492,mp-1040362
Mg30NbCO32,0.0,-2.813655143984374,mp-1038575
SrMg14CuO16,0.7036999999999991,-2.8136144440625,mp-1035243
K3Sm(BO3)2,3.5401,-2.813610893965278,mp-559574
Li3BiF6,4.3416999999999994,-2.813557790000004,mp-1237871
Mg14TiSiO16,0.1363,-2.813554781979166,mp-1034194
Eu2MgTiO4,0.0,-2.8135096772916692,mp-2241580
Ba2ErMgSbO6,2.778699999999999,-2.8134906531818182,mp-2241358
Na2Hf4Ti4Si5S7O48,1.383099999999999,-2.813434768360838,mp-2716234
Na6Sc4Si3(SO8)3,3.0473,-2.813321032852729,mp-2716242
Na10La7NbSi6(SO8)6,2.4335,-2.81329535496316,mp-2713486
NaY2P(SO6)2,4.947,-2.8131094976493802,mp-2714544
Na5Zr2In2SiP5O24,3.608799999999999,-2.813109065814808,mp-2715979
SrAlHOF4,0.0,-2.81302839296875,mp-1208739
Na2ZrSiGe(PO6)2,3.058099999999999,-2.813013006423387,mp-2712729
CaTi2(PO4)2,0.0,-2.813008504111721,mp-1044634
Ca2B5ClO10,2.8906,-2.812967135879629,mp-1182326
K3Zr2S(O2F3)3,0.353499999999999,-2.812899549011904,mp-1211985
NaNb4(PO4)6,0.0,-2.812892898549613,mp-1221022
Na2YNbSi2SO12,2.0773,-2.812878325101331,mp-2712774
Ca3Ga2Si(SnO6)2,3.092399999999999,-2.812846452875,mp-695070
NaEuHfSnO6,0.0,-2.8128377651379313,mp-1522824
CaTiBi(PO4)3,1.1153,-2.812786353736773,mp-1043757
CaYGa3O7,3.1464,-2.812737839375,mp-1227159
NdPb7F17,4.4429,-2.812732084033346,mp-674506
Al3(SiO5)2,0.0,-2.812717536,mp-1193561
K2Cu(Si2O5)2,2.686699999999999,-2.812701526294119,mp-558998
K3Gd(BO3)2,2.6966,-2.812669496881944,mp-1211764
Li2TiNb3O8,0.0,-2.812574609642857,mp-772710
K3YSi3O10,0.0,-2.8124983793676472,mp-737385
RbSb2F7,4.2672,-2.812468973000009,mp-557260
Na5Ta2Ga2Si3(PO8)3,3.2451,-2.812436346080986,mp-2714306
CaAl2Si3(HO3)4,4.8957000000000015,-2.8124279811363633,mp-1194858
Na6Zr4Sc4Si5S7O48,2.8017000000000003,-2.812389582307783,mp-2715894
KZnF3,3.6954,-2.8123817304500003,mp-5878
YTa3Si3(SO8)3,2.1207,-2.81236494807353,mp-2713865
La3BN2O3,1.211400000000001,-2.81222376212963,mp-1019895
Ca2Nb3CuBrO10,0.0,-2.812130469705881,mp-1182284
Ca3TeO6,3.2598,-2.812126670666663,mp-5279
Na3Zr2SiGe2P5O24,3.4082,-2.81197761073925,mp-2713029
Zr3Ti(PbO3)4,3.219,-2.811972047166667,mp-1215936
Na6Sc4Nb4Si7S5O48,1.6260999999999992,-2.8119291252582332,mp-2713062
Ti3(P2O7)2,0.014199999999999,-2.811918910884352,mp-1047047
Ca2TiIrO6,0.0,-2.811912284333333,mp-1340170
KB3O5,5.2255,-2.8118024836759252,mp-559636
SrMg14NbO16,1.2103,-2.811768868125,mp-1034479
NaLa2OsO6,0.518699999999999,-2.811734130637931,mp-12337
LaNbP2SO12,2.433799999999999,-2.811713916967787,mp-2713436
Li2Nb4ZnO12,2.9399,-2.811698610877192,mp-756793
Ba2U(AsO5)2,2.2615,-2.811611801916667,mp-1196334
ScTa3Si3(SO8)3,2.3037,-2.811489965867648,mp-2713978
CeP5O14,0.677099999999999,-2.811459265910714,mp-504897
Na3NbAl3P5SO24,2.3292,-2.811442386257267,mp-2715835
Ba2Tb2MgTi2Cu2O11,0.0,-2.8113342844999982,mp-2230196
Ba4Nb14O23,0.0,-2.811276072805006,mp-4564
LaHfP(SO6)2,4.2216000000000005,-2.811236961743698,mp-2713009
Na3Ca2Ta2P5SO24,2.69,-2.811127990617628,mp-2715871
Sr2SmBiO6,1.8088,-2.811095234000001,mp-1208755
K8Zr3Si12SnO40,0.8252,-2.811060214734375,mp-1224617
Na5TiP2O9F,3.1385,-2.811044955389755,mp-559314
Ca3Nd2Sb3O14,0.0,-2.811031070227271,mp-1214040
KPrYSbO6,3.2201,-2.810903721891666,mp-1517276
Ba2YBiO6,1.758499999999999,-2.8108761275000003,mp-1523166
Na3Sc(BO3)2,3.6398,-2.810874867705938,mp-1191513
Sr2MgGe2O7,3.6039,-2.8108475683333323,mp-972387
LiB3O5,6.484299999999999,-2.810832107592593,mp-3660
Na4ZrInSi2PO12,2.4837,-2.8108244031822283,mp-2715791
Na4MgNbSi2PO12,2.0213,-2.810780224690163,mp-2715764
Na7Sc2Si3Sn2(PO8)3,3.3054,-2.81077171821749,mp-2714968
Na3Ca(BO2)5,4.556699999999999,-2.810742140393224,mp-542719
Hf2Nb2Si3(SO8)3,0.8844999999999991,-2.810702945171569,mp-2713868
Na2YAlP2SO12,4.6377,-2.810600428309352,mp-2713630
Na8NbAl3Si5SO24,2.173999999999999,-2.810532280917488,mp-2715803
Mg30SnBiO32,0.067899999999999,-2.810450510234375,mp-1098347
Al2SiO6,0.0,-2.810445010555556,mp-1196880
Ca3Cu2(Si2O7)2,0.094299999999999,-2.810327077826086,mp-1264728
Li3Ti(PO4)2,0.152399999999999,-2.810185670901361,mp-757905
Ba4Nd4Zn3PtO15,2.380099999999999,-2.810163555740741,mp-9837
Mg30CdCO32,2.6238,-2.8101604344531252,mp-1038496
K2InSi4HO11,4.2809,-2.810062062232456,mp-775466
K5In3(SiO3)7,3.6681,-2.8100615634375,mp-557237
Na2ScAlP2SO12,4.4031,-2.8100578232216322,mp-2713296
La3Ti2N3O4,1.0174,-2.809993341388889,mp-754172
Nb5Zn(PO4)9,2.3561,-2.80993992062325,mp-2713821
K2Be2Zn2Si3O11,3.504699999999999,-2.809918850974998,mp-557516
CsB3O5,5.304,-2.809898508850575,mp-3977
NaYHfSi(SO6)2,3.7611,-2.8098177494284813,mp-2714281
K2Pr4Cl9O2,0.4195,-2.809752698598039,mp-558801
KNaEuNbO5,0.0,-2.8095931026254792,mp-20737
Sr2NbSnO6,0.0,-2.809514884500001,mp-1521167
Na4TiSi3SnO12,2.8585000000000003,-2.809461886770663,mp-2716530
NaHfScSi(SO6)2,4.084899999999999,-2.809441146465518,mp-2712608
Si4SbO10,0.277599999999999,-2.809432354333334,mp-1043416
Na2Sr(PO3)4,5.3329,-2.809370941122633,mp-540951
Na8Si7O18,4.4437,-2.809347975182863,mp-29176
BaCaDyBiO6,1.7884000000000002,-2.809270969666667,mp-1520670
Ba4Sc2Cu2O9,0.5834,-2.80926711264706,mp-1228084
BaSrYBiO6,1.7909000000000002,-2.8092072,mp-1516562
SrNdO3,0.0,-2.8092064345,mp-1101333
Eu2TiCuO6,0.0,-2.809159832833334,mp-1225669
Ca4Nb6O21,0.0,-2.809154640161291,mp-1227135
Na2HfMgP2SO12,4.5333,-2.809117077607597,mp-2713290
K3Na9Sr4(BO2)20,4.4954,-2.809081294967067,mp-1224320
TaInO4,3.5727,-2.8090756256666682,mp-8979
Na10Sc7NbSi6(SO8)6,2.2734,-2.808898134749484,mp-2716434
LiHfPCO7,4.8683,-2.808854473906925,mp-754075
Ti2P2SO12,2.5547,-2.8087443045168072,mp-2713207
Rb2LiAsF6,4.5851,-2.808733546583333,mp-1113748
NaLa2P(SO6)2,4.6447,-2.808658660056787,mp-2715580
Na12Nb10Zn2Si15(SO24)3,2.2854,-2.808577762886419,mp-2714943
TiP2PbO8,2.5872,-2.808509416051586,mp-1191155
Li6Sm(BO3)3,4.6432,-2.80843387986842,mp-1211541
BaYMg14O16,0.0,-2.8082984365624992,mp-1035885
NaLa3NbP3(SO8)3,2.1578,-2.808237836746892,mp-2716348
LiMg14BiO16,4.2669999999999995,-2.808233150416666,mp-1035156
Li6Gd(BO3)3,0.129899999999999,-2.807994058947367,mp-16699
YMg14SiO16,0.0,-2.8079830140625,mp-1035937
Na14Mg9(P2O7)8,4.725199999999999,-2.807961344195747,mp-1222228
Sr2La6Cu3IrO16,0.0,-2.807783269285715,mp-1218814
Na2La3Ta5Si6(SO8)6,1.986899999999999,-2.807770412753695,mp-2713818
K2TiAuF6,0.0,-2.807723693783332,mp-1111957
CsPuO3,0.0,-2.807718800681032,mp-2647156
ScNbP2SO12,2.4514,-2.8077115665756303,mp-2713415
NbF3,0.0,-2.807684579749999,mp-1795
Na14Ca4Hf4Si7S5O48,3.2961,-2.80764749683102,mp-2715686
LiEu(PO3)4,0.0,-2.8076464034391533,mp-555486
KMg14GaO16,4.330100000000001,-2.807576761085937,mp-1035614
BaSrPrSnO6,0.0,-2.8074862266666663,mp-1522690
Na4ScSi2SnPO12,2.8185,-2.807471845642545,mp-2716168
HfMg14CdO16,0.0663,-2.807454665625,mp-1033680
Na3ScGa(PO4)3,4.1266,-2.807397276528325,mp-2715490
Li3Ti2NbO6,0.0,-2.807325545555556,mp-1177566
Nb3Ga(PO4)6,1.7787000000000002,-2.807233810255603,mp-2714005
USbO5,0.1367,-2.807220893571428,mp-28779
LiSiPO5,4.9408,-2.8071508166220243,mp-1232382
Sr2YBiO6,1.972399999999999,-2.807098618250001,mp-1522480
Nb2Si2SO12,3.0617,-2.807076236127452,mp-2715784
Na2BeSiO4,4.5475,-2.806945222532327,mp-17183
Na3ScSiSn(PO6)2,2.7076,-2.806904403337849,mp-2715501
NaLaYP(SO6)2,4.448499999999999,-2.806898541445676,mp-2714582
Na7Y2Si3Sn2(PO8)3,3.0995,-2.806884371632124,mp-2714649
KNaTiSi3(HO5)2,3.3986,-2.806830661914591,mp-1212364
CsSb2F7,4.3035,-2.8067705894655273,mp-556583
Na4CaHfSi2SO12,3.3384,-2.8067081699055842,mp-2714569
Li4Be3P3IO12,5.3771,-2.806647161620082,mp-1211168
Na6La2Sc2Si3(SO8)3,3.4977,-2.806646889769396,mp-2716201
Na6Mg2Ta4Si6(SO12)3,2.455,-2.806522595440512,mp-2712731
Li10Ti4O13,3.9675,-2.806436942654322,mp-772260
Ti2Zn(PO5)2,2.3994,-2.806364078730159,mp-1043451
Sr2LaBiO6,1.734099999999999,-2.8063323015000012,mp-1518084
NaTa2SiSn2P5O24,3.3306,-2.806327952074104,mp-2715552
Mg14ZnCuO16,0.0,-2.8063066271875,mp-1035833
SrCaSmBiO6,1.7071,-2.806261998,mp-1523104
Na3Sr(BO2)5,4.5614,-2.806260767366908,mp-6775
NaLaGdSbO6,2.2363,-2.806181082637931,mp-1517067
K2Na(B3O5)3,5.3035,-2.806180666328862,mp-558293
CsMg(PO3)3,4.8472,-2.806180560196458,mp-1229321
K2TlGaF6,4.1618,-2.806150681533334,mp-1111372
Na5Zr2Si3Ge2(PO8)3,2.839,-2.806133306602355,mp-2714102
KSb2F7,4.1611,-2.806088612725,mp-27389
Si8BNO18,0.0,-2.806072154077381,mp-728690
Sr2ScIrO6,0.0,-2.806069953499994,mp-10301
Na4CaZr3Si3(SO8)3,2.3886000000000003,-2.8059948395092262,mp-2713291
Li6Ti2O7,2.975,-2.805912543777776,mp-772055
Ti2Cu(PO4)3,0.5627,-2.805604998088624,mp-772797
GdAsO4,3.4222,-2.8055586137499993,mp-776200
RbB3O5,5.3514,-2.805547446388888,mp-561055
BaCaP2(HO4)2,5.327,-2.8055404440561222,mp-733968
TbCu(BO2)5,0.7428,-2.80553174632353,mp-17323
MgTi4Cd2O10,0.0,-2.805521550490195,mp-2229747
NdAsO4,3.766,-2.8055118241666652,mp-1095216
Ba2NdMgSbO6,2.8438,-2.805431952045455,mp-2239904
K3Na(B3O5)4,5.300899999999999,-2.805412341661,mp-1224582
Na14Nb5In3(SiO4)12,2.4949,-2.805321574666386,mp-2713071
Na3YGa(PO4)3,3.787,-2.805282593528325,mp-2715363
Sr2PrGeO6,0.0,-2.805281211916666,mp-1521453
Ba2HoMgSbO6,2.795,-2.805269964545453,mp-2240487
BaPHO4,5.6463,-2.805244756318027,mp-698163
Na2Ta3GaSi4(SO12)2,2.6096,-2.805217272423851,mp-2715649
Na2TaGaSi(PO6)2,3.165999999999999,-2.805104861590053,mp-2712796
YPtF7,2.1468,-2.805092973611112,mp-1207656
KMg3AlGe3(O5F)2,2.9396999999999993,-2.8050888828625,mp-1223527
Li2B4O7,5.8119,-2.8050073281410253,mp-4779
Na3Ta2Ga2SiP5O24,3.2369,-2.804981874333844,mp-2712937
