formula,bg,formation_energy,mp-id
Na5Zr2MnF15,3.851,-3.485029353253373,mp-560480
AlVF5,3.1768,-3.479429516428573,mp-1248567
Ba2YNi2F11,5.0025,-3.478945454895834,mp-1044915
Ba2CaV2CuF14,0.1441,-3.47870105425,mp-581167
MnAlF5,4.4125,-3.4731950239901472,mp-28850
BaMgFeF7,3.7303,-3.4727462095,mp-1047894
La2TiMnO6,2.213199999999999,-3.465758080876438,mp-1223138
Zr3NbCr4F24,0.221699999999999,-3.4637713996875,mp-1216109
BaNaCrF6,4.3208,-3.459497335014367,mp-1214564
Ba8Ca5Mn3Fe8F56,2.2256,-3.4587245304224132,mp-1228779
Na2La7Ti8Mn2O30,0.292499999999999,-3.4586616708221922,mp-1173810
BaSc8Ni2O15,3.8545,-3.456677979423077,mp-1228045
Ba2V2F11,0.9068,-3.45182685988889,mp-1040790
BaVOF4,2.7946,-3.449738876785715,mp-556379
Er3Al3Cr2O12,3.539499999999999,-3.448679456874999,mp-1213214
LiLa3Ti3CrO12,0.0,-3.444271097916667,mp-755440
KCaV2F9,2.2395,-3.444210859403846,mp-1212044
Ba3Na2Cr4F20,3.5814,-3.443819873026159,mp-558077
Dy2VO5,1.747399999999999,-3.443070702291667,mp-1200746
Ca5Y7Al16Cr2(SiO24)2,0.081399999999999,-3.442913215125,mp-534807
MgVF5,2.378,-3.441870932857142,mp-1388832
NaNp3FeF15,0.0001,-3.441188978756467,mp-1221458
Ba2La6Mg4Ti3WO24,2.1649,-3.4379278482499998,mp-744094
Sm2TiMnO6,1.6792,-3.436049351626438,mp-18794
Ca3Hf2AlFeSiO12,3.0174,-3.43293973275,mp-1227961
La2Ti3VO10,0.0,-3.429486943749999,mp-1223106
Ca10Ti8NbFeO30,1.9961,-3.4291991734333322,mp-743819
Nd7V2BO17,2.742899999999999,-3.4246113560802462,mp-1210883
Na3Sr4Cr5F26,3.326699999999999,-3.424163031490471,mp-1201930
Li3La8Ti9Cr3O36,1.4458,-3.424161775593222,mp-743640
BaMgWF7,4.0092,-3.42030348475,mp-1047900
La3MgTi3CrO12,0.0,-3.4192712535,mp-2230553
HfFeF6,0.0,-3.41574119875,mp-1206605
Y3Al3Cr2O12,3.5074,-3.414867023624999,mp-1207891
Ba4LaTi4CrO15,1.334,-3.413997269633333,mp-1228142
Ba2Mn2ClF7,4.027900000000001,-3.413241539238506,mp-1214624
BaMnF5,2.639,-3.41258288613301,mp-540958
Ba2CaMnFe2F14,2.1519,-3.412094242896551,mp-1214779
Sr7CaTi7MnO24,1.0789,-3.411368998031609,mp-1076570
AlCrF5,2.4445,-3.410629022142856,mp-1262600
CaMnF5,2.5589,-3.410114536133009,mp-557426
BaSr7Ti7MnO24,0.9921999999999992,-3.407552762281609,mp-1076377
ZrCoF6,0.0,-3.404382454999999,mp-556360
Ba2AlCo2F11,2.8514,-3.403479886770834,mp-1044813
ZrNiF6,0.0,-3.40175743625,mp-1206530
La2TiCrO6,0.0,-3.401008692833334,mp-1277771
NaNd3Ti3MnO12,1.056199999999999,-3.400792283590517,mp-1221062
Ca5DyTi5Fe(SiO5)6,2.6769,-3.400432430381943,mp-743624
CaLa9Ti5Cr5O30,0.0,-3.3985028734333342,mp-694926
Ce3MoO7,0.0,-3.398195299545453,mp-639904
Ca2La8Ti5Cr5O30,0.0,-3.396935548333333,mp-743953
Y3Al3V2O12,0.0,-3.396105122,mp-1207869
Ba2Sr6Ti7MnO24,1.0421,-3.3957105642816092,mp-1076337
Sc2VO5,0.0,-3.3957052273749992,mp-1201569
Ca9LaTi8Mn2O30,0.0,-3.391338117150575,mp-694916
Ba2AlNi2F11,0.8179000000000001,-3.391203846354166,mp-1044802
BaMnVF7,2.0544,-3.3893271377931042,mp-1214547
Y2VO5,1.600099999999999,-3.388980260937501,mp-1201610
La3BWO9,3.794799999999999,-3.3881831513690472,mp-554773
KLa5V2O13,2.9836,-3.387968432488095,mp-1195137
Ba3Sr5Ti7MnO24,0.81,-3.38731642378161,mp-1075974
Dy3BWO9,3.788599999999999,-3.384105871011903,mp-556997
Ba2CaCr2F14,0.928999999999999,-3.383956226315788,mp-1360720
BaNiF4,4.6572000000000005,-3.38353836916667,mp-555321
Tb3BWO9,3.8011,-3.382038129583333,mp-557110
