formula,bg,formation_energy,mp-id,fidelity,bg_category
LiNiSbO4,1.920199999999999,-1.8821763740476192,mp-756254,1,2.0
Na2Ca6Mg7Fe(SiO3)16,0.0253,-3.190415231846982,mp-721039,1,0.0
NiH2SO5,0.0,-1.599307243888888,mp-643570,1,0.0
Fe3P2H6O11,3.5808,-1.871660419967531,mp-1182551,1,5.0
Li4VP6(H4O11)2,2.5922,-2.228985056126598,mp-780492,1,3.0
Li10Cr2Fe3Co3O16,0.0,-1.879407420980392,mp-774310,1,0.0
Li10FeNi9O20,0.0,-1.5320347100833331,mp-769545,1,0.0
Li2VSi2O7,1.733,-2.830347914305556,mp-765964,1,2.0
Sr7CaFe7CoO24,0.0,-2.182616462499999,mp-1076858,1,0.0
Li7V6Ni5O24,0.0,-2.125005253174602,mp-769574,1,0.0
NaVMoO6,2.7363,-2.172935941264368,mp-1220800,1,4.0
Li3Co2CuO6,0.0,-1.557955839166666,mp-754066,1,0.0
BaSrEuWO6,0.010399999999999,-2.96133452625,mp-1518836,1,0.0
BaAlCo4O7,0.187699999999999,-1.900414839615385,mp-1048382,1,0.0
SmEuCrSnO6,0.0,-2.7004627555000003,mp-1521686,1,0.0
CsMg14MnO16,0.0,-2.645851690549569,mp-1036562,1,0.0
RbMg14MnO16,0.0,-2.725446633294719,mp-1036182,1,0.0
U2Mn(AsO12)2,0.038399999999999,-0.918051298376932,mp-1194144,1,0.0
V3Cr2Cu(PO4)6,0.0,-2.455098472162698,mp-1101254,1,0.0
SmV2IO9,2.4889,-2.295206316153846,mp-1196559,1,3.0
V2Cu3H2O9,0.0,-1.090516255468751,mp-1207920,1,0.0
Ba2YCr3O7,0.0078,-2.704906609230768,mp-1048325,1,0.0
LiV3F10,1.8206,-3.133098876309524,mp-765496,1,2.0
LiVP4O13,0.9993,-2.524126822468672,mp-25948,1,1.0
MgFeBiO5,0.5377000000000001,-1.8178380096875,mp-1044380,1,0.0
Ba2Co9O14,0.0,-1.496708619599999,mp-510717,1,0.0
Rb2MnO4,0.6351,-1.721545900418719,mp-505209,1,0.0
MgTl4V2O7,0.0,-1.635637960238097,mp-2228511,1,0.0
NaWO2,1.267599999999999,-1.350405172844826,mp-1210088,1,1.0
Sr3CaTiMn3O10,0.0005,-2.808757070395913,mp-1076505,1,0.0
Li9V12Cr7O48,0.0158,-2.270571927894737,mp-772575,1,0.0
AlCo(WO4)2,1.6189999999999989,-2.254103944999999,mp-1252502,1,2.0
CeMn2(GeO3)4,0.4958,-2.40627627899274,mp-21635,1,0.0
MnV2Fe3(PO4)6,0.5415000000000001,-2.42554027293856,mp-766226,1,0.0
VCu(PO4)2,0.5038,-2.307575525357143,mp-755025,1,0.0
Er2V2O7,0.0,-3.250776504545453,mp-557684,1,0.0
Sr2La6Mn7CuO24,0.0,-2.81997787863793,mp-738741,1,0.0
CaMn12O24,0.0826,-1.888165529328984,mp-1080217,1,0.0
BaYVCuO5,0.0,-2.656487152777777,mp-1042482,1,0.0
K2MnPCO7,1.1157,-2.322483721839491,mp-769604,1,1.0
Sr2FeOsO6,0.0,-2.332112187499999,mp-1095170,1,0.0
Rb2MoAuF6,1.5341,-2.4014443765,mp-1110587,1,2.0
V3Co3(TeO8)2,0.0,-1.695191538888889,mp-775162,1,0.0
CrNiAg2F7,1.657399999999999,-2.192959935757575,mp-1213740,1,2.0
Sr2Y2Cr2O7,0.0,-2.979280948461538,mp-1047092,1,0.0
Nb2NiO6,2.998199999999999,-2.659272506666665,mp-22198,1,4.0
Li4NbFe5(PO4)6,0.5354999999999991,-2.43052806252976,mp-759245,1,0.0
Sr10Mg5Mo2(WO10)3,2.4223,-2.935252344899999,mp-1218914,1,3.0
BaTbEuWO6,0.146799999999999,-3.113751713666667,mp-1519421,1,0.0
TlMo2(PO4)3,0.8793000000000001,-2.385865752208995,mp-14498,1,1.0
Sr4Ca4Co7CuO20,0.0,-2.102748167916666,mp-1076175,1,0.0
NaMg14MnO16,0.9006999999999991,-2.882440313103448,mp-1036133,1,1.0
ZrMnO3,2.5635,-3.058372138586206,mp-754513,1,3.0
UH12W3C2S2(N3O5)2,0.042699999999999,-0.560115445277778,mp-1209450,1,0.0
KAlSi3Ni3(HO6)2,0.0,-2.436392992261362,mp-1223621,1,0.0
Mg3Si4(MoO7)2,1.4753,-2.795111671521738,mp-1248826,1,2.0
