formula,bg,formation_energy,mp-id,fidelity,bg_category
ScNi2Sn,0.0,-0.551673157499999,mp-4536,0,0.0
YThRu2,0.0,-0.405996077499999,mp-865530,0,0.0
Er9B5S21,1.4741,-1.736798694952379,mp-1226663,0,2.0
Pb12B4O16F4,2.211115,,,0,3.0
CaYMg6,0.0,-0.034343921249999,mp-1023319,0,0.0
NdAsRuO,0.0,-2.01408071,mp-1080453,0,0.0
DyMg3,0.0,-0.048998716666664,mp-1546,0,0.0
Li(FeP)2,0.0,-0.604008764523808,mp-758741,0,0.0
CsMg12Al25Si29O108,4.345099999999999,-3.305619005655173,mp-695172,0,6.0
Ag2In2Te4,0.059662,,,0,0.0
Co1Cl2,2.510365,,,0,4.0
Ta5N6,0.0,-1.311067269924241,mp-1642,0,0.0
Sr4Ge2Se8,1.708256,,,0,2.0
NdTl2InTe4,0.7175,-0.843358543437501,mp-1220095,0,1.0
N4O9,0.0,-0.120485056538462,mp-1180808,0,0.0
N2B2,0.529297,,,0,0.0
Ba2GdCu3O7,0.0,-2.170353308076923,mp-19813,0,0.0
NdCd2,0.0,-0.313973819166664,mp-1008865,0,0.0
NdIn3,0.0,-0.580238471875002,mp-21197,0,0.0
U2H12C2Se3(N3O8)2,1.8317,-1.321527046391005,mp-1199440,0,2.0
SrZrCo,0.0,1.048716999444444,mp-631506,0,0.0
Ho2(Ga3Ru)3,0.0,-0.532463305535695,mp-1212385,0,0.0
Ce(CdAs)3,0.0,-0.44845349392857,mp-1228105,0,0.0
Zr(AsO5)2,0.418699999999999,-1.361504944615384,mp-1192893,0,0.0
TbErTe2,0.0,-1.468060875833334,mp-1217556,0,0.0
Ba4Ce4O12,2.664701,,,0,4.0
Ba3(GaN2)2,1.7048,-0.652873425000001,mp-18297,0,2.0
MnSiRh2,0.0,-0.776416979870688,mp-865015,0,0.0
SmGa7Co5,0.0,-0.094658870576923,mp-1219048,0,0.0
Mg14FeSn,0.0,0.0718702978125,mp-1027907,0,0.0
Cs2GaAuF6,0.9632,-2.508960635681034,mp-1112947,0,1.0
HoMgPd,0.0,-0.6805473122222231,mp-1205936,0,0.0
BaEu(GeO3)4,0.0,-0.916691749166666,mp-1517779,0,0.0
CsTb2Ag3Se5,1.094399999999999,-1.334549737700659,mp-542164,0,1.0
NaSnO,0.0,-1.348088182126436,mp-777546,0,0.0
ZnSe2,0.7291999999999991,-0.644161672395833,mp-1102515,0,1.0
CuH12C4(NO)6,0.0,-0.83284235887931,mp-559038,0,0.0
Rh4Pb5,0.0,-0.122793708333328,mp-569678,0,0.0
ZnAs,0.295299999999999,-0.126449774375001,mp-7372,0,0.0
Na6Bi2O14H16,3.988889,,,0,6.0
ZnSn2O5,0.8464,-1.9648734987499992,mp-1043000,0,1.0
CaVN2,0.0,-1.220646341718751,mp-1245355,0,0.0
RbBi3F10,4.3868,-2.8453146055357172,mp-1209295,0,6.0
La2Pd2O5,1.179,-2.572202741111114,mp-560340,0,1.0
MoPt2Br,0.0,0.394232728750001,mp-631576,0,0.0
BaSr(GeO3)4,0.0,-1.874133588888889,mp-1518925,0,0.0
Ca2Al4Si4H10O21,4.9859,-2.629439063109757,mp-1197037,0,7.0
K3SrPCO7,4.3094,-2.609685090876373,mp-772777,0,6.0
ZnCu5P2O15,0.0188,-1.331805404751552,mp-1202588,0,0.0
Na2P2PbO7,4.2908,-2.520906898087027,mp-555933,0,6.0
In2N2,0.0,,,0,0.0
Sr2MgH6,2.7286,-0.53744493361111,mp-644225,0,4.0
Ce1Na1Cs2Cl6,3.9590609999999993,,,0,6.0
TmIn5Rh,0.0,-0.363923847619051,mp-1206161,0,0.0
Ce(Cd10Pd)2,0.0,-0.141551513478258,mp-1197565,0,0.0
U3Ga2Ge3,0.0,-0.342382329791661,mp-1207924,0,0.0
U8CrS17,0.0,-1.705546992596151,mp-540544,0,0.0
LiNb(BO3)2,3.017,-2.800929619666667,mp-761857,0,4.0
Mn14Al56Ge3,0.0,-0.225778267616911,mp-706448,0,0.0
Ta2BN3,0.0,-0.245439725013895,mp-972309,0,0.0
Sr1Zr4As6O24,4.182804,,,0,6.0
Sr2LaBeO5,0.0,-3.154625205555556,mp-1208818,0,0.0
BaCuTeF,0.9884,-2.130998572916666,mp-13287,0,1.0
NdTiFe11H,0.0,-0.074539353005953,mp-1220118,0,0.0
Nd2CdGe2,0.0,-0.720147680999988,mp-1079135,0,0.0
K8PO3,0.0,-0.86062089980357,mp-1019801,0,0.0
Bi4O8,0.959377,,,0,1.0
MgCu(Si2O5)2,1.1248,-2.892777083749999,mp-1043306,0,1.0
EuHg3,0.0,-0.471465558125004,mp-1080132,0,0.0
Nd(SiAu)2,0.0,-0.585883005500002,mp-5057,0,0.0
Pr6OsI10,0.0,-1.456385904705884,mp-1209677,0,0.0
Cs4Ta4Cu8Te16,1.312084,,,0,2.0
LiBi(PO3)4,5.1324,-2.565099889272486,mp-504354,0,7.0
Hg12Te16Rb8,1.087197,,,0,1.0
P2Ru,0.479199999999999,-0.6742735869841281,mp-1413,0,0.0
Na6Ti11O24,0.0,-3.120737226705915,mp-759774,0,0.0
Ag7PSe6,0.7841,-0.165708605167939,mp-8594,0,1.0
Ce3AlCrS7,0.0,-1.834615551458332,mp-866516,0,0.0
Cu4P2O9,0.0683,-1.7404824157857142,mp-21730,0,0.0
Ho3Ga5,0.0,-0.642007959374997,mp-1197590,0,0.0
H2Ru6C18SO20,1.1982,-1.006579056808511,mp-720807,0,1.0
AlBr3,4.0992,-1.518050286874999,mp-23288,0,6.0
Ge9Li4O20,2.592269,,,0,4.0
La2Mn2O6,0.0,,,0,0.0
HoZr6(PO4)9,3.7431,-3.23989304522665,mp-1213237,0,5.0
Tl12P4Se16,1.353498,,,0,2.0
Rb3NpH4O7,1.511099999999999,-2.10475333125,mp-1200179,0,2.0
Hf3AlGe5,0.0,-0.438196397777779,mp-1224464,0,0.0
Li2AgAu,0.0,-0.393914744583334,mp-865879,0,0.0
AlCr4GaC2,0.0,-0.1504028321875,mp-1228967,0,0.0
Zr2GaFe3,0.0,-0.3842672662499999,mp-1102059,0,0.0
Si6Zn12O24,3.542993,,,0,5.0
Al(NO6)3,0.059699999999999,-0.257398898068181,mp-1183036,0,0.0
DyMnAl,0.0,-0.231137869865899,mp-1225534,0,0.0
Sm(BRu)4,0.0,-0.5118862602777791,mp-1199012,0,0.0
YCoB4,0.0,-0.5701619490277791,mp-1207600,0,0.0
Sr4LiTb2(RuO6)2,0.0,-2.7421823422222222,mp-1235116,0,0.0
Sm4I6O,0.0,-1.645816250454545,mp-558423,0,0.0
YZnCuAs2,0.008099999999999,-0.6583687890000001,mp-1215694,0,0.0
Sr4SO3,2.672899999999999,-2.7050071078125,mp-1079788,0,4.0
LiTePd2,0.0,-0.5221784099999971,mp-861733,0,0.0
GaCuTeSe,0.0242,-0.439085851015624,mp-1224994,0,0.0
LiSc2Al,0.0,2.282564472916666,mp-1095751,0,0.0
KLiMg30O31,2.6691000000000003,-2.899983455009259,mp-1040366,0,4.0
Te4Xe(OF5)4,2.497299999999999,-1.964690221609195,mp-1208322,0,3.0
Bi4Cu8K4S12,0.924818,,,0,1.0
CaH16(IO4)2,3.7278,-1.338463059074073,mp-1194535,0,5.0
Ru3W3C2,0.0,0.457923230000002,mp-1219510,0,0.0
SrScCu3Se4,1.6882,-1.033170127083334,mp-1179075,0,2.0
SmCu4Pd,0.0,-0.288292413333332,mp-1219099,0,0.0
KPtNCl3O,0.0,0.045577977535714,mp-1104149,0,0.0
