formula,bg,formation_energy,mp-id,fidelity,bg_category
Zn2GaEr2,0.0,-0.0293142,,2,3.0
H2Nb3Sn,0.0,-0.0239961,,2,3.0
S2HfTl,0.0,-0.0398763,,2,3.0
Co3Ir,0.0,-0.0307443999999999,,2,3.0
S8Ir3,0.0,-0.0268145999999999,,2,3.0
B2O6CaEr,0.0,-0.0142165,,2,3.0
NiBr4Rb2I2,0.1098,-0.0242281,,2,3.0
FeGa3Y3Sn2,0.0,-0.025338,,2,3.0
RuSn2Nd,0.0,-0.0381669,,2,3.0
Si2OsU,0.0,-0.0492346,,2,3.0
CuZn2Ir,0.0,-0.028546,,2,3.0
KZnSr3,0.0,-0.017744,,2,3.0
Si2Zn2Ba,0.0,-0.0176171,,2,3.0
Si3IrTh2,0.0,-0.0497658,,2,3.0
Cu2As2Tb,0.0,-0.0241993,,2,3.0
Se4SrAg2In,0.0,-0.0256492,,2,3.0
Ga5PrOs,0.0,-0.0286186,,2,3.0
Na6ZnGe2,0.0,-0.0086854,,2,3.0
Zn3Pa,0.0,-0.0350375999999999,,2,3.0
CSeSm2,0.0,-0.0310207,,2,3.0
CuSrAu,0.0,-0.0361037,,2,3.0
NTi3Ag,0.0,-0.0186738,,2,3.0
Na3Sb2Ce,0.0,-0.0226487,,2,3.0
MgAgTh,0.0,-0.0442424,,2,3.0
Be2P2Tb,0.0,-0.0161291,,2,3.0
NaCaAs,1.6305,-0.0123542,,2,3.0
N6Nb2Tb3,0.0,-0.0253097,,2,3.0
PdSn2Pr,0.0,-0.0378209,,2,3.0
GaIrNp,0.0,-0.0652193,,2,3.0
MgRu2Cd,0.0,-0.0262609,,2,3.0
PSc2Ru,0.0,-0.019457,,2,3.0
CuZrRh,0.0,-0.0271346,,2,3.0
KBr6NbCs2,0.0,-0.0249715,,2,3.0
Li3GaSr,0.0,-0.0092703,,2,3.0
ScIn2Tb,0.0,-0.0325327,,2,3.0
RuSn2Pa6,0.0,-0.0784708,,2,3.0
Si7CaIr3,0.0,-0.0273542999999999,,2,3.0
NaSr2Tl2,0.0,-0.0391593,,2,3.0
Si2RuHf2,0.0,-0.0369627,,2,3.0
AlPd2Sn4,0.0,-0.0313513,,2,3.0
LiAg2Cd,0.0,-0.0240699,,2,3.0
In2SnEr,0.0,-0.0387358,,2,3.0
F2Ca,7.2267,-0.0097837999999999,,2,3.0
ScMn4Tc,0.0,-0.0203385,,2,3.0
Y2InPt2,0.0,-0.0471818,,2,3.0
Cl3In2,2.1804,-0.0191737,,2,3.0
CoIn4Sm,0.0,-0.0328588999999999,,2,3.0
Cu2ZnSe4In,0.0,-0.0201765,,2,3.0
CrMn2Os,0.0,-0.0317244999999999,,2,3.0
Si2AgLa,0.0,-0.0241989,,2,3.0
CaPmPt2,0.0,-0.0496862,,2,3.0
NaSi2Ir2,0.0,-0.0339809,,2,3.0
Mg6Cd7,0.0,-0.0187606999999999,,2,3.0
NaPPd,0.0,-0.0162831,,2,3.0
O6MnSr2Re,0.0,-0.0196054,,2,3.0
O6K3Cd2Sb,1.7157,-0.0149893,,2,3.0
MoRh,0.0,-0.0345314,,2,3.0
SeSnTe2,0.0,-0.0327632,,2,3.0
CdSb2Hf6,0.0,-0.0537601999999999,,2,3.0
GeZrIr2,0.0,-0.0488546,,2,3.0
SiCu2Gd2,0.0,-0.0319911,,2,3.0
B2W2Ir,0.0,-0.0453743,,2,3.0
O6GaMoBa2,0.0,-0.0193348,,2,3.0
FeSn2,0.0,-0.0298398,,2,3.0
Cu4HgPu,0.0,-0.0398009,,2,3.0
Si4Co2Au,0.0,-0.0208718,,2,3.0
O2SeEu2,0.0,-0.0306561,,2,3.0
O3Cs3Er,2.2927,-0.028229,,2,3.0
Ge3SrPd,0.0,-0.0231038,,2,3.0
CeOs,0.0,-0.05844,,2,3.0
MgRhAg2,0.0,-0.0255255,,2,3.0
S3SnCs2,1.0335,-0.0244791,,2,3.0
Be4CrOs,0.0,-0.0183432,,2,3.0
MnSn2Tb6,0.0,-0.0416672,,2,3.0
B2Hf2Os,0.0,-0.0433431,,2,3.0
Cl6Rb2YIn,2.9184,-0.0171126,,2,3.0
TiCu2Rh,0.0,-0.0204000999999999,,2,3.0
Ge5As2Te8,0.1047,-0.0289463,,2,3.0
Er2Au2Tl,0.0,-0.0632263,,2,3.0
SbTe4Tl2Bi,0.0421,-0.0514296999999999,,2,3.0
SSeTa,0.0,-0.0330451,,2,3.0
BKPt3,0.0,-0.0456809,,2,3.0
Al3Si2Er3Pt,0.0,-0.0303935,,2,3.0
ZrAgCd,0.0,-0.0309912,,2,3.0
AgDyBi2,0.0,-0.0595744,,2,3.0
SiDy2Os3,0.0,-0.0540769,,2,3.0
B2O7CaGaBi,3.6557,-0.0160039,,2,3.0
Ni2Zr2Rh,0.0,-0.0261163999999999,,2,3.0
S4CeSm2,0.0,-0.0268606,,2,3.0
TiCuGa2,0.0,-0.0163385,,2,3.0
Ga2BaIr,0.0,-0.0364593,,2,3.0
KTe3DyHg,0.762,-0.0404201,,2,3.0
Al2Pd4Sm3,0.0,-0.03206,,2,3.0
Br4Sn,2.1168,-0.0234043,,2,3.0
Cr2Co,0.0,-0.0178377,,2,3.0
ClZrTe,0.0,-0.0266828,,2,3.0
B2Fe2Ho,0.0,-0.0204274999999999,,2,3.0
Cl6Cs2Np,0.0127,-0.0277651,,2,3.0
Co3Th,0.0,-0.0369884,,2,3.0
F6KCs2Pt,0.3608,-0.0199309,,2,3.0
MnU2,0.0,-0.074976,,2,3.0
O6Sr2YBi,2.2786,-0.0214603,,2,3.0
NITa,0.0,-0.0383813,,2,3.0
Si2CeIr2,0.0,-0.0425739,,2,3.0
GaRhNp,0.0,-0.0527647,,2,3.0
N3MnZn2,0.0,-0.0124173,,2,3.0
PDy,0.0,-0.0309037,,2,3.0
BRh2Er,0.0,-0.0321741,,2,3.0
Cd5Ce,0.0,-0.0329736,,2,3.0
F6GdHf,0.0,-0.0216487,,2,3.0
In2BaIr2,0.0,-0.0500854,,2,3.0
YLaPt4,0.0,-0.0598883,,2,3.0
CaSnTm,0.0,-0.0330882,,2,3.0
AlNiCuTm,0.0,-0.0232254,,2,3.0
O4ScV,2.5792,-0.0126061,,2,3.0
Cu4Se3Rb,0.0,-0.0181397,,2,3.0
In2PmLu,0.0,-0.0421155,,2,3.0
SiP2,0.0,-0.0104171,,2,3.0
BeS,2.9174,-0.0082364999999999,,2,3.0
Cu2RuDy3,0.0,-0.0351556,,2,3.0
H2ZrHf,0.0,-0.0254410999999999,,2,3.0
SrAg2Ba2,0.0,-0.0330557,,2,3.0
CrNi5,0.0,-0.0165448,,2,3.0
Ag2LaPb,0.0,-0.0457891,,2,3.0
ClMnSm,0.0,-0.0246696,,2,3.0
S2CsAu,0.9653,-0.032301,,2,3.0
AlSiPa,0.0,-0.0394269,,2,3.0
Ni2Se4Au,0.0,-0.0261404,,2,3.0
Br6Rb2AuBi,0.129,-0.0316402,,2,3.0
NdIr5,0.0,-0.0668401,,2,3.0
O4CaSr,2.1066,-0.0116093,,2,3.0
Mn2Ge2Tb,0.0,-0.0249287999999999,,2,3.0
BaPt2Tl,0.0,-0.0636413,,2,3.0
SiLuTa,0.0,-0.0446043999999999,,2,3.0
KSe2Pb,0.3573,-0.0318414,,2,3.0
AlCu2Au,0.0,-0.0271816,,2,3.0
LiP2TmIr2,0.0,-0.0371781,,2,3.0
Cl2Hg,2.675,-0.028685,,2,3.0
F6K2CrRb,2.3184,-0.0107570999999999,,2,3.0
TiCuRbTe3,0.0,-0.0280504,,2,3.0
MnCo6As4,0.0,-0.0186507,,2,3.0
KCuIn2,0.0,-0.0226926,,2,3.0
GePd2Pr,0.0,-0.0328973,,2,3.0
F8Na2CeTm,0.0,-0.015006,,2,3.0
O4NbSb,2.0254,-0.0180243,,2,3.0
O6TeSm2,2.7466,-0.0208328,,2,3.0
HIPr,0.0,-0.0289955,,2,3.0
B12C2Mg,2.04,-0.0078361,,2,3.0
TcTb3,0.0,-0.0438881999999999,,2,3.0
MgSnBa,0.0,-0.0274802,,2,3.0
Si3CuBa2,0.0,-0.0211642,,2,3.0
B2DyOs2,0.0,-0.0418334,,2,3.0
O10NaCu2Se2,0.0584,-0.0098449,,2,3.0
ZrIr2,0.0,-0.0585998,,2,3.0
Si2RuRe,0.0,-0.0319532,,2,3.0
O5Mg2S2Ti2,0.0,-0.0109088,,2,3.0
MgCdEu2,0.0,-0.0359354,,2,3.0
Li2SnLa2,0.0,-0.0257637,,2,3.0
CaGe2Ir,0.0,-0.0304528999999999,,2,3.0
Sc3In5,0.0,-0.026708,,2,3.0
O4S2Cu2As2Nd,0.0,-0.0158429,,2,3.0
Al3Pa,0.0,-0.0309436,,2,3.0
MgCu4Y,0.0,-0.0158797,,2,3.0
In5BaAu,0.0,-0.0397128,,2,3.0
Se2Bi,0.5784,-0.039809,,2,3.0
Se2SrY,0.0,-0.0247033999999999,,2,3.0
Ti3Nb,0.0,-0.0202572,,2,3.0
Si2CaRh3,0.0,-0.0228578,,2,3.0
Ni2Ge2Pr,0.0,-0.0235339,,2,3.0
Al3Si2ZnEu3,0.0,-0.0246734,,2,3.0
O6Ba2SmBi,2.1007,-0.0265243,,2,3.0
C2MnNp,0.0,-0.0363233,,2,3.0
PCo3W2,0.0,-0.0337723,,2,3.0
InTbIr,0.0,-0.0512739,,2,3.0
AlTi6Bi2,0.0,-0.0292786,,2,3.0
Rb5Sb4,0.0,-0.0285924,,2,3.0
BePt2Au,0.0,-0.0539501,,2,3.0
Si3Sc2Pt,0.0,-0.0224162,,2,3.0
C5Co3Tm4,0.0,-0.0261503,,2,3.0
Cu4As2Pr,0.0,-0.0211276,,2,3.0
CdAu2Hg,0.0,-0.0592986,,2,3.0
Ho3Ir2Pt,0.0,-0.0610732,,2,3.0
MgPd2Lu2,0.0,-0.0371471,,2,3.0
LiNCa,1.492,-0.0079213,,2,3.0
FeY5,0.0,-0.0261327,,2,3.0
Al5PdNd,0.0,-0.0170139,,2,3.0
Ca2BrSb,0.8998,-0.0205247,,2,3.0
PdIn4Er,0.0,-0.0366057,,2,3.0
GeRh3Sm2,0.0,-0.0358574,,2,3.0
Mg2CaRu,0.0,-0.0136452,,2,3.0
Cl2KI,2.1049,-0.0164152999999999,,2,3.0
MnCo2Tc,0.0,-0.0218473,,2,3.0
BRh2Nd,0.0,-0.0303703,,2,3.0
Pd2SnBa,0.0,-0.0360088,,2,3.0
BRh6Er2,0.0,-0.0354017,,2,3.0
Si2CuPr,0.0,-0.0202702,,2,3.0
AlCa2Ag2,0.0,-0.0182337999999999,,2,3.0
GeRu3Ce2,0.0,-0.03603,,2,3.0
Ge2PdLa,0.0,-0.0294783,,2,3.0
CaGa3Pt2,0.0,-0.0340129,,2,3.0
O7Nb2CsTh,0.0,-0.0251147,,2,3.0
Sc2Pd2Pb,0.0,-0.0348534999999999,,2,3.0
O2Rb2Pt,1.3386,-0.0260059,,2,3.0
AsSm2,0.0,-0.037422,,2,3.0
C2CaFe,0.0,-0.0120390999999999,,2,3.0
Cu2SbHf2,0.0,-0.0389366,,2,3.0
Co2GaNb,0.0,-0.0213995,,2,3.0
Zr6RuSb2,0.0,-0.0333027,,2,3.0
O5S2Zr2Tm2,1.9506,-0.0229371,,2,3.0
CaRu2Sb2,0.0,-0.0312491999999999,,2,3.0
Ga2Zr2Mo,0.0,-0.0263533,,2,3.0
NiDyBi,0.2195,-0.048322,,2,3.0
NaS2Pu,0.0,-0.0348795,,2,3.0
O6ZrPdBa2,1.1074,-0.0206411,,2,3.0
YRhHf,0.0,-0.0421601,,2,3.0
O8P2SrNd,0.0,-0.0143222,,2,3.0
O6Ca2InSb,2.1247,-0.0151376,,2,3.0
CaLa2Bi2,0.0,-0.0516345999999999,,2,3.0
AlGeEr,0.0,-0.0264288,,2,3.0
CdCe,0.0,-0.0377256,,2,3.0
TiPd8,0.0,-0.031288,,2,3.0
Al6Cu6Tm,0.0,-0.0150319,,2,3.0
F4NaPa,0.0,-0.0230234,,2,3.0
PdI3,0.0,-0.0358706,,2,3.0
BO3F3Mg3,5.4882,-0.008518,,2,3.0
Ir2Th,0.0,-0.0802986,,2,3.0
NiInTb,0.0,-0.0326794,,2,3.0
N3MgLa,0.0,-0.0160702,,2,3.0
O4SeLuBi2,0.0,-0.0340373999999999,,2,3.0
CSi2Tb2Os2,0.0,-0.0390125,,2,3.0
Si3WPt2,0.0,-0.0406281,,2,3.0
S3Fe2Tl,0.0,-0.0232596,,2,3.0
VFeCo4Ga2,0.0,-0.0175179,,2,3.0
O3La2,3.8037,-0.0247287,,2,3.0
MnZn,0.0,-0.0160402999999999,,2,3.0
Be2ZnIr2,0.0,-0.0334454,,2,3.0
TcOs,0.0,-0.0535921,,2,3.0
NGaTa2,0.0,-0.0403817,,2,3.0
K2FeSe2,0.283,-0.0160334,,2,3.0
BeSiCe,0.0,-0.0202125999999999,,2,3.0
AlNiHo,0.0,-0.0249745,,2,3.0
Co5Er,0.0,-0.0228995,,2,3.0
C3N6Al2,2.8271,-0.0098017,,2,3.0
Cu2Pd3La,0.0,-0.0291940999999999,,2,3.0
O5PCrZn,0.0522,-0.0114753,,2,3.0
Al2Zn4Tb3,0.0,-0.0237403,,2,3.0
Cu2ZnPm,0.0,-0.0221261,,2,3.0
MgZn2Y3,0.0,-0.0195997999999999,,2,3.0
H4K2Cd,1.02,-0.0088735999999999,,2,3.0
Be2IrAu,0.0,-0.0378702,,2,3.0
Cl6Ag3Pr,2.7924,-0.0198403999999999,,2,3.0
MgCo2Ta,0.0,-0.0266754,,2,3.0
Al3Ge2Tb3Ir,0.0,-0.0313282,,2,3.0
Ni3Rh5,0.0,-0.0271299999999999,,2,3.0
NiSbNp,0.0,-0.053639,,2,3.0
MnMoRh2,0.0,-0.0304498,,2,3.0
STl6,0.0,-0.0634588,,2,3.0
F2NaAu,1.3819,-0.0219468,,2,3.0
RhRe,0.0,-0.0526473,,2,3.0
SiScNb,0.0,-0.0198006999999999,,2,3.0
O2MnSbI,1.2342,-0.0222822,,2,3.0
CGe2Rh2Sm2,0.0,-0.0300886,,2,3.0
MgCo4Ho,0.0,-0.0206426,,2,3.0
P2Ba,0.4336,-0.0210539,,2,3.0
LiMgKTe2,2.1451,-0.0191946,,2,3.0
YPt4Pb,0.0,-0.0648524,,2,3.0
Al3Si2FePr3,0.0,-0.0217997,,2,3.0
CrGeHf,0.0,-0.0339369999999999,,2,3.0
Fe3Dy2Ir,0.0,-0.0372222,,2,3.0
Nd6OsBi2,0.0,-0.0551045,,2,3.0
B2ZnIr2,0.0,-0.0344909,,2,3.0
CClTb2,0.0,-0.0292158,,2,3.0
H12O6F6TiZn,2.684,-0.0067176,,2,3.0
Ni5Pm,0.0,-0.0210835,,2,3.0
MnHf6Bi2,0.0,-0.0615138999999999,,2,3.0
PdSmHg2,0.0,-0.0540403,,2,3.0
F2MnHg,0.0,-0.0249146,,2,3.0
O4GeLa,0.0,-0.0169434,,2,3.0
H5La2Os,0.0,-0.0224913999999999,,2,3.0
MnGa2Sm2,0.0,-0.0285314,,2,3.0
O6ZnSm2Pt,1.9736,-0.0234401,,2,3.0
BCo3Sm,0.0,-0.0208701,,2,3.0
AlSi2Tb,0.0,-0.0191022,,2,3.0
Y2RhIr,0.0,-0.041136,,2,3.0
O7Si2SrNb,0.218,-0.0138295,,2,3.0
FSLa,1.2783,-0.0222062999999999,,2,3.0
O4ThU,0.0,-0.0411839,,2,3.0
PdSbCs2,0.0,-0.0367502,,2,3.0
SiSe3Pr4,0.0,-0.0322680999999999,,2,3.0
F6CdPu,0.3434,-0.0232997,,2,3.0
RhTmHg,0.0,-0.051969,,2,3.0
Al2SrAu3,0.0,-0.0416507,,2,3.0
CoMo2Ir,0.0,-0.0396633,,2,3.0
Rh2GdTb,0.0,-0.0441657,,2,3.0
Ti2Co3Ru,0.0,-0.0200639,,2,3.0
Cl4SnEu,0.1667,-0.0220204,,2,3.0
GeAuPu2,0.0,-0.0774994,,2,3.0
ZnZr2Re,0.0,-0.0368855,,2,3.0
AsSeCe,0.0,-0.0299083,,2,3.0
O4PLa,5.1635,-0.0164036,,2,3.0
CaSr2La,0.0,-0.024233,,2,3.0
F8Na2CaCe,2.6111,-0.0113094,,2,3.0
O6MnEu2Ta,0.0,-0.0259329,,2,3.0
MgTi14O25,0.0,-3.381994761166667,mp-774738,2,3.0
CAl3P,0.0,-0.0088028999999999,,2,3.0
CoI3,0.5333,-0.0320311,,2,3.0
Na2CuSb,0.4132,-0.0155593,,2,3.0
Ge2RhSn3Tb3,0.0,-0.0363277,,2,3.0
GaRu2Th2,0.0,-0.0561573,,2,3.0
AgTl8,0.0,-0.0677219,,2,3.0
Mn4RuOs,0.0,-0.0298725,,2,3.0
Cu2InLa,0.0,-0.0270708,,2,3.0
NaCl6K2Ga,2.8765,-0.0102763,,2,3.0
F4KTm,6.9373,-0.0163338,,2,3.0
Li2CuBa2,0.0,-0.0197351999999999,,2,3.0
Mn2Ge2Zr,0.0,-0.0216385,,2,3.0
CuSb2Ba,0.0,-0.0329435,,2,3.0
ZrLaAu2,0.0,-0.0538578,,2,3.0
O4TaPu,0.0,-0.036753,,2,3.0
Br6Rb2Pd,0.4145,-0.0223329,,2,3.0
OCuPr3,0.0,-0.0315504,,2,3.0
BeFeZr2,0.0,-0.0211244,,2,3.0
Ba3Pt2,0.0,-0.0525543,,2,3.0
Si2FePr,0.0,-0.0209618,,2,3.0
SiRbAu3,0.0,-0.0479326999999999,,2,3.0
O6Ca2NbLa,2.8754,-0.0165243,,2,3.0
PKFe,0.0,-0.012699,,2,3.0
Al3SrPd2,0.0,-0.0193566,,2,3.0
NO2SrTc,0.0,-0.017561,,2,3.0
GeGdPt2,0.0,-0.0557094,,2,3.0
Si2NiGd,0.0,-0.0245974,,2,3.0
CuY2,0.0,-0.0238036,,2,3.0
CoIn2Sm,0.0,-0.0324406,,2,3.0
Si6Co4Lu,0.0,-0.0172844,,2,3.0
H8FeZn2Np,0.0,-0.0149846,,2,3.0
CrTcRh2,0.0,-0.0304073999999999,,2,3.0
Ga2TbAc,0.0,-0.0430239,,2,3.0
Al3Si2RhSm3,0.0,-0.0242567,,2,3.0
SeBr2Ag2Cd,0.748,-0.0258166,,2,3.0
LiCoSe2Rb,0.0,-0.0170982999999999,,2,3.0
Ge3EuIr,0.0,-0.037136,,2,3.0
N2CoU2,0.0,-0.0495332999999999,,2,3.0
S2MnZr6,0.0,-0.0254114,,2,3.0
Rh5Ta4,0.0,-0.0489159999999999,,2,3.0
AsSe3Dy4,0.0,-0.0358757,,2,3.0
Ag7Pt4,0.0,-0.045482,,2,3.0
NiGa3Y3Sn2,0.0,-0.0252388,,2,3.0
S4Cr3Cs2,0.0,-0.0197315,,2,3.0
Na2MgPb,0.0,-0.0225771,,2,3.0
Al2Ga2Hg,0.0,-0.0231684,,2,3.0
Se2CsLa,2.123,-0.032332,,2,3.0
BInLu3,0.0,-0.0417851,,2,3.0
K2Br6U,0.0,-0.0279546,,2,3.0
IDy,0.0,-0.0432349,,2,3.0
Co2Hf2Hg,0.0,-0.0458903,,2,3.0
Ga2RbAg2,0.0,-0.0232539,,2,3.0
TiNb2Ta,0.0,-0.0371878,,2,3.0
PBr3Eu3,0.0,-0.0347909,,2,3.0
S6As2Rb2In,0.0,-0.0164084,,2,3.0
Fe2Ge2Nd,0.0,-0.024016,,2,3.0
NiAs2Tm2,0.0,-0.0333846,,2,3.0
Te2TlBi,0.2048,-0.0566234,,2,3.0
O6Sr2TaBi,2.3237,-0.0254258999999999,,2,3.0
WIr2,0.0,-0.0710402,,2,3.0
NInEu3,0.0,-0.0415602,,2,3.0
Ca2RhPd,0.0,-0.021956,,2,3.0
AsRuTa,0.553,-0.0411293,,2,3.0
As2CdEu,0.0,-0.0318531,,2,3.0
O4S2Cu2Sb2Pu,0.0,-0.0249291,,2,3.0
GeRhPr,0.0,-0.0330493,,2,3.0
CuGaTh,0.0,-0.0429432,,2,3.0
Sc3FeCu2,0.0,-0.0154436,,2,3.0
Ti2CrOs,0.0,-0.0311,,2,3.0
LiCuPt2,0.0,-0.039916,,2,3.0
Ni2Ge2Lu,0.0,-0.0258952,,2,3.0
S4TiCuZr,0.0,-0.0157714,,2,3.0
Tm2AuPb,0.0,-0.062949,,2,3.0
LiCl6InTl2,2.9691,-0.024202,,2,3.0
H4CoRh3,0.0,-0.0165162,,2,3.0
O3CuAs,0.0473,-0.0117718,,2,3.0
Al2ZnMo,0.0,-0.0163148,,2,3.0
CoSe2Hg,0.0,-0.0316094,,2,3.0
CuLaIr,0.0,-0.0436159,,2,3.0
Li5InTl,0.0,-0.0171678,,2,3.0
In3Au5,0.0,-0.055851,,2,3.0
Zn2ZrTb,0.0,-0.0264306,,2,3.0
K2CuBr6Ag,0.0,-0.0189724,,2,3.0
S4NiCu,0.0,-0.0117945,,2,3.0
O8Mo2CsTl,3.2298,-0.0210318,,2,3.0
Li2CaAg2,0.0,-0.0155947,,2,3.0
H8Mg2FeU,0.0,-0.0134726999999999,,2,3.0
MgSi6Co4,0.0,-0.0125680999999999,,2,3.0
Ni2SbPm,0.0,-0.0288129,,2,3.0
AlBaBi2,0.0,-0.0516065,,2,3.0
NaCuSe3Hf,0.2029,-0.0248858,,2,3.0
O6PdBa2Dy,0.0,-0.0221265,,2,3.0
Ho6WBi2,0.0,-0.0582947,,2,3.0
SnI2Nd2,0.0,-0.0406137,,2,3.0
O2FAg,0.0,-0.0123042999999999,,2,3.0
LiRh2Gd,0.0,-0.0326546999999999,,2,3.0
B2Sc3Co7,0.0,-0.0152538,,2,3.0
Pd2Pt3Np,0.0,-0.0642183,,2,3.0
NaIn4Pt,0.0,-0.0349612,,2,3.0
TbIrBi,0.0,-0.0662793,,2,3.0
Li2O8Mn3W,0.0,-0.0149649,,2,3.0
SiEu2Pt3,0.0,-0.055782,,2,3.0
Co2RhPt,0.0,-0.0347398,,2,3.0
Al2MnTh,0.0,-0.032715,,2,3.0
NbAu,0.0,-0.051408,,2,3.0
PS3Rb3,2.5493,-0.0155876,,2,3.0
CuLaPt4,0.0,-0.057238,,2,3.0
OTi2,0.0,-0.014746,,2,3.0
AlNi2Y2,0.0,-0.0197351,,2,3.0
SiAgEu,0.0,-0.0320888,,2,3.0
O4ScSrLa,3.6321,-0.018531,,2,3.0
NCl4Re,0.926,-0.0191773999999999,,2,3.0
O5S2Sc2Cu2Sr3,1.8551,-0.0152414,,2,3.0
Ge2La2Tl,0.0,-0.0401907,,2,3.0
ZnHoAu2,0.0,-0.0509972,,2,3.0
MgScSe2,0.0,-0.0163778,,2,3.0
LiGaCd2,0.0,-0.0200437,,2,3.0
Mg2LaEr,0.0,-0.0259396,,2,3.0
Si2FeGa3Y3,0.0,-0.019602,,2,3.0
Cu4CdNd,0.0,-0.0226839,,2,3.0
PrIr,0.0,-0.0579288,,2,3.0
Ba4Nb25O40,0.0,-2.776175385072464,mp-1229163,2,3.0
As4Rh6Tb,0.0,-0.0308538,,2,3.0
MnTeBa2,0.0,-0.0342584,,2,3.0
ZrHg,0.0,-0.0498006999999999,,2,3.0
NBrHf,1.8613,-0.0323936,,2,3.0
F6K3Pb,0.0,-0.0148163,,2,3.0
NiGa3Sn2Tb3,0.0,-0.0315275,,2,3.0
P3Zn3Pr,0.0,-0.0171176,,2,3.0
Li2P2K,0.0,-0.0073738,,2,3.0
Al2SrAg,0.0,-0.0176037,,2,3.0
Cd2Ho,0.0,-0.037008,,2,3.0
Pd5Ac,0.0,-0.0430063,,2,3.0
Si4P4Cr,0.0,-0.0113413,,2,3.0
ZnAg2Pr,0.0,-0.0301349,,2,3.0
ZnRuLu2,0.0,-0.0403125,,2,3.0
Pd2Cd2Ba,0.0,-0.0336329,,2,3.0
Si2MnNd,0.0,-0.0211411,,2,3.0
LiO8MnLa4,0.3887,-0.0206927999999999,,2,3.0
Br3SnPr3,0.0,-0.0335390999999999,,2,3.0
F4Pt,1.2345,-0.018253,,2,3.0
NaGdHg2,0.0,-0.0503235,,2,3.0
Sc3Zn2Pt,0.0,-0.0241575999999999,,2,3.0
LaPt2Tl,0.0,-0.0648117,,2,3.0
S3RbZrPd,0.0,-0.0202001,,2,3.0
AsRuCs,0.0,-0.0314294,,2,3.0
Ni2RuIr,0.0,-0.0345738,,2,3.0
O6MgCu3,0.0,-0.0097738,,2,3.0
Ga3RhBa,0.0,-0.0250682,,2,3.0
MnLu6Tl2,0.0,-0.0552927,,2,3.0
NiRbTe3Hf,0.0,-0.036039,,2,3.0
Mg2PtAu,0.0,-0.0382007,,2,3.0
C2O6ZnBa,3.7825,-0.0130426,,2,3.0
PCuTh,0.0,-0.0415195,,2,3.0
NaPCu,0.0,-0.010269,,2,3.0
Li5O6Re,2.2238,-0.0121546,,2,3.0
Al5ScCo,0.0,-0.0105223,,2,3.0
CoRhLa2,0.0,-0.0346408,,2,3.0
Sn3SbTe2,0.0,-0.0366958,,2,3.0
BeCaAu3,0.0,-0.0448842,,2,3.0
LiTl5,0.0,-0.0607777,,2,3.0
Cu3DyPt2,0.0,-0.0395914,,2,3.0
PCl2Sm2,0.0,-0.0252363,,2,3.0
Li2Cd2BaPb2,0.0,-0.037151,,2,3.0
KCd4Ba,0.0,-0.0284772,,2,3.0
TiSe2Sn,0.0,-0.0238931,,2,3.0
LiSc2Au,0.0,-0.0256296,,2,3.0
CaGaRh,0.0,-0.0206047,,2,3.0
Cl6Rb2Th,4.7559,-0.0229242999999999,,2,3.0
MgSrAu2,0.0,-0.0422383999999999,,2,3.0
Li3GdBi2,0.0,-0.0379206999999999,,2,3.0
MgAl3Tm2,0.0,-0.0223782,,2,3.0
O7V2Ho2,0.1793,-0.019313,,2,3.0
KYTe2,1.1244,-0.0292733,,2,3.0
Se4Mo3Te2,0.559,-0.0293615,,2,3.0
NaSe2Tb,1.6721,-0.0247188,,2,3.0
SnAuU,0.0,-0.0697612,,2,3.0
H3NaSrPd,0.9699,-0.01209,,2,3.0
O7Ba3Dy2,0.0,-0.0244487,,2,3.0
Al3Rh2Pr2,0.0,-0.0262408,,2,3.0
F3FeCs,0.0,-0.0159093,,2,3.0
AlCuNd,0.0,-0.0226176999999999,,2,3.0
CuSe3SnDy,0.8772,-0.0275383999999999,,2,3.0
F6TiHf,0.0,-0.0161725,,2,3.0
NCe2Pb,0.0,-0.0446305,,2,3.0
Al4ErPt,0.0,-0.0261331,,2,3.0
Si4Tb3Pt4,0.0,-0.0432205,,2,3.0
PdPrPb,0.0,-0.0515054,,2,3.0
SrAg2Cd,0.0,-0.0291108,,2,3.0
LiP2Ir2,0.0,-0.0337274,,2,3.0
NiZnNb,0.0,-0.021171,,2,3.0
RbIn3Ir,0.0,-0.0386679,,2,3.0
Fe3Y2,0.0,-0.0219626,,2,3.0
S3NbAg,0.0,-0.0194146,,2,3.0
OFPb,0.4479,-0.0300676,,2,3.0
BrTe,0.6669,-0.0286023,,2,3.0
MgSe4Y2,1.6781,-0.0219934,,2,3.0
PKBa3,0.0,-0.0279941,,2,3.0
In2CsAu,0.0,-0.0437931,,2,3.0
H3Y,0.0661,-0.0102846,,2,3.0
LiTb2Pt,0.0,-0.0423281,,2,3.0
O6NaSrNb2,0.0,-0.0158583999999999,,2,3.0
AuPu,0.0,-0.0899716,,2,3.0
Cl2BrY,3.3696,-0.0181665999999999,,2,3.0
Al10Fe2Tm,0.0,-0.0130719,,2,3.0
O2RbAgCs2,1.6222,-0.0243959,,2,3.0
YSmTl2,0.0,-0.0548472,,2,3.0
CuNd2Ir,0.0,-0.0439268,,2,3.0
YGdAu2,0.0,-0.0572928,,2,3.0
TiGeAs,0.0,-0.0190409,,2,3.0
Zn6Ge3La2,0.0,-0.020939,,2,3.0
NaHg2,0.0,-0.047166,,2,3.0
